n,crude,importance
660,0.153123,0.0149152
660,0.0761335,0.00643564
660,0.0711547,0.0133264
660,0.147731,0.084973
660,0.108457,0.0970996
660,0.0806384,0.0372271
660,0.166477,0.01646
660,0.0556109,0.0184475
660,0.0767294,0.0789687
660,0.0587398,0.0378253
660,0.0335841,0.000887616
660,0.0438403,0.0166855
660,0.108472,0.00834338
660,0.0992567,0.0423275
660,0.0579985,0.00061096
660,0.156016,0.0227467
660,0.107459,0.0323916
660,0.0692042,0.0422802
660,0.0574882,0.0226286
660,0.0724642,0.00979803
660,0.0954235,0.029542
660,0.108847,0.0176515
660,0.0841609,0.0386053
660,0.0134371,0.0190674
660,0.185009,0.0693935
660,0.144278,0.0373118
660,0.0259872,0.0162741
660,0.00137243,0.0867752
660,0.0824375,0.00780146
660,0.0590316,0.0493863
660,0.149971,0.0320165
660,0.0444815,0.0570228
660,0.247726,0.0794684
660,0.0156214,0.0792526
660,0.14126,0.0951859
660,0.0343194,0.0320019
660,0.138653,0.0535803
660,0.0501701,0.0595923
660,0.00316903,0.051545
660,0.0255849,0.0186933
660,0.16065,0.0712777
660,0.0380285,0.104372
660,0.00618695,0.0550835
660,0.0554517,0.0872835
660,0.133289,0.0534338
660,0.0437715,0.0785446
660,0.0302286,0.0212601
660,0.032013,0.0160765
660,0.0414352,0.00703577
660,0.0196956,0.000476641
660,0.04842,0.0225445
660,0.0945804,0.0235307
660,0.195452,0.0459897
660,0.0889348,0.0919721
660,0.00622765,0.0275978
660,0.0237007,0.0379008
660,0.00345811,0.0141701
660,0.11683,0.0170082
660,0.0119696,0.0120834
660,0.0553077,0.0765934
660,0.070595,0.0362084
660,0.125971,0.0898818
660,0.0257381,0.0996412
660,0.101845,0.0484064
660,0.0898455,0.00465803
660,0.148216,0.00331234
660,0.107026,0.0232265
660,0.0970234,0.136498
660,0.0918145,0.0205659
660,0.271689,0.0407347
660,0.0618239,0.0387713
660,0.015896,0.0171441
660,0.161966,0.106018
660,0.0326989,0.0260371
660,0.0792239,0.0484315
660,0.035841,0.0314187
660,0.0574152,0.0139803
660,0.0284374,0.0266233
660,0.0250196,0.0095306
660,0.14614,0.0257855
660,0.29062,0.0259335
660,0.0185373,0.0696526
660,0.187868,0.0797292
660,0.0781516,0.0431123
660,0.0335682,0.0474721
660,0.0391697,0.0243331
660,0.0557338,0.107834
660,0.0531398,0.113513
660,0.0564418,0.0925685
660,0.128697,0.0214454
660,0.140532,0.078805
660,0.0588026,0.121364
660,0.0708673,0.0768446
660,0.146617,0.0717518
660,0.17385,0.00904146
660,0.0298804,0.0316241
660,0.0224204,0.00110079
660,0.225625,0.0798491
660,0.0439648,0.105275
660,0.00706173,0.0685191
660,0.067876,0.051395
660,0.0949597,0.00143161
660,0.127782,0.0146803
660,0.0563213,0.00367055
660,0.039437,0.0350862
660,0.0271563,0.0368706
660,0.0059637,0.037549
660,0.165391,0.079733
660,0.0227597,0.0527685
660,0.00806395,0.0627239
660,0.0249211,0.0865702
660,0.190864,0.00488399
660,0.127021,0.0521181
660,0.0105063,0.0325147
660,0.0789217,0.0462432
660,0.145691,0.0206892
660,0.160287,0.0727547
660,0.0677311,0.0241906
660,0.146744,0.0543783
660,0.188419,0.042806
660,0.0018855,0.0727538
660,0.0232887,0.0148894
660,0.0548652,0.0683755
660,0.205397,0.0323759
660,0.0340048,0.0386256
660,0.119099,0.0792994
660,0.152011,0.044384
660,0.0510981,0.0122007
660,0.003089,0.146063
660,0.0160971,0.0322975
660,0.106306,0.0266132
660,0.0611843,0.0334968
660,0.0690094,0.0264366
660,0.0485134,0.0680691
660,0.0789192,0.0666812
660,0.214844,0.0145896
660,0.0386828,0.00748316
660,0.221769,0.0836177
660,0.0666916,0.0440664
660,0.0593424,0.105536
660,0.0753208,0.0243426
660,0.0599445,0.127615
660,0.0658584,0.0512735
660,0.00304982,0.0134783
660,0.0102529,0.0868875
660,0.100915,0.116106
660,0.0039077,0.0542979
660,0.0767624,0.0814675
660,0.022687,0.0491378
660,0.113885,0.0240408
660,0.0437703,0.0560924
660,0.0332986,0.0377797
660,0.0558882,0.048741
660,0.0280091,0.0065456
660,0.138449,0.0489444
660,0.00944651,0.0329436
660,0.105517,0.0917875
660,0.0298183,0.0766413
660,0.103031,0.0114944
660,0.0595361,0.0162501
660,0.0570829,0.0136285
660,0.019308,0.0130634
660,0.107197,0.0797677
660,0.0258824,0.0525466
660,0.281722,0.00146357
660,0.128381,0.0446701
660,0.128116,0.0541148
660,0.137291,0.0664377
660,0.0875569,0.0351547
660,0.156941,0.0201308
660,0.0874422,0.0242986
660,0.0855791,0.0254492
660,0.151003,0.0704712
660,0.013794,0.0162297
660,0.0650208,0.0734479
660,0.0907672,0.0168881
660,0.161486,0.140097
660,0.0960296,0.0183722
660,0.0105886,0.00870333
660,0.092049,0.0466038
660,0.16604,0.0724338
660,0.239122,0.0200686
660,0.0547332,0.0687611
660,0.116052,0.00424864
660,0.124085,0.0181735
660,0.0613808,0.0524601
660,0.0940558,0.134899
660,0.109205,0.0935002
660,0.267626,0.0280564
660,0.178989,0.0726447
660,0.11405,0.0819882
660,0.174011,0.0593687
660,0.0659094,0.0109013
660,0.00470271,0.000305987
660,0.134488,0.0775627
660,0.136498,0.0947065
660,0.0709817,0.00680376
660,0.080635,0.0428211
660,0.048096,0.044514
660,0.0409173,0.0707848
660,0.172608,0.011301
660,0.112551,0.0437299
660,0.027764,0.0160614
660,0.246533,0.102101
660,0.0336494,0.0142395
660,0.035196,0.0775938
660,0.110301,0.0959206
660,0.115985,0.0504536
660,0.203051,0.139214
660,0.174129,0.0572235
660,0.00892651,0.0477205
660,0.0279201,0.0723096
660,0.011472,0.0566707
660,0.0547262,0.0994971
660,0.0540501,0.141387
660,0.0886039,0.010589
660,0.000615277,0.0425112
660,0.152763,0.0553561
660,0.0546663,0.0614879
660,0.132654,0.146291
660,0.131881,0.0801155
660,0.0136839,0.0289318
660,0.072866,0.0773511
660,0.0689122,0.0080371
660,0.0742929,0.0570815
660,0.143177,0.0111262
660,0.0970008,0.0255089
660,0.0594028,0.0295909
660,0.00770516,0.0411317
660,0.188433,0.00870665
660,0.0948181,0.0806681
660,0.0968501,0.037429
660,0.123035,0.0787595
660,0.116516,0.0664838
660,0.0382759,0.00372148
660,0.234478,0.0395335
660,0.178709,0.0081607
660,0.0080488,0.0197885
660,0.024523,0.0494086
660,0.0441321,0.00642915
660,0.0137458,0.0692356
660,0.0991558,0.0938669
660,0.127179,0.0141754
660,0.0248676,0.0107954
660,0.0909398,0.023788
660,0.172437,0.0278006
660,0.114584,0.127168
660,0.187251,0.00615651
660,0.00767036,0.000882028
660,0.0687024,0.00423774
660,0.0837253,0.000591151
660,0.127353,0.0411199
660,0.0942199,0.0971679
660,0.191106,0.00290485
660,0.0433102,0.00954574
660,0.218299,0.0323946
660,0.0485948,0.0579541
660,0.157869,0.0355536
660,0.131291,0.0134862
660,0.0642942,0.00492923
660,0.0212104,0.00502112
660,0.147295,0.0277483
660,0.0268023,0.0599857
660,0.090744,0.00290902
660,0.00854744,0.131348
660,0.0410422,0.0242971
660,0.0995778,0.0437641
660,0.0191476,0.027891
660,0.105087,0.0967489
660,0.0777285,0.00985165
660,0.0088998,0.0840031
660,0.123302,0.0762414
660,0.0932361,0.0616679
660,0.0613661,0.0465779
660,0.0294916,0.0546306
660,0.0417022,0.0326905
660,0.0123054,0.00175602
660,0.23695,0.0871691
660,0.0555684,0.0897784
660,0.101191,0.0139486
660,0.0968718,0.110815
660,0.0531371,0.0331514
660,0.130248,0.0903082
660,0.0930294,0.129448
660,0.0556394,0.0547572
660,0.0963909,0.0517403
660,0.0656072,0.00910655
660,0.0402187,0.0442241
660,0.0191472,0.00735677
660,0.177124,0.0577805
660,0.129279,0.0103191
660,0.0177303,0.0601439
660,0.00321067,0.0294896
660,0.126415,0.040435
660,0.0851603,0.0193685
660,0.0380669,0.0358519
660,0.0598822,0.0994817
660,0.0637077,0.0423042
660,0.0641936,0.0795689
660,0.012942,0.0303562
660,0.160364,0.0631761
660,0.0024149,0.0147266
660,0.00249724,0.0588395
660,0.165631,0.0498405
660,0.049444,0.111412
660,0.0182032,0.0206711
660,0.0739962,0.0634679
660,0.173448,0.0548643
660,0.185697,0.00896023
660,0.00276033,0.0242006
660,0.147433,0.0229401
660,0.0151907,0.0266179
660,0.00330022,0.0116247
660,0.162095,0.0395885
660,0.0381256,0.0198216
660,0.148479,0.0136279
660,0.00874706,0.049732
660,0.0314518,0.00901953
660,0.0978198,0.0131066
660,0.0522432,0.109043
660,0.0854872,0.0598809
660,0.0236439,0.0388315
660,0.079289,0.0374789
660,0.0181457,0.0332849
660,0.145053,0.106858
660,0.0555772,0.0808514
660,0.0619132,0.0409786
660,0.0383606,0.0168025
660,0.11941,0.0379434
660,0.0189768,0.065888
660,0.0624784,0.0988525
660,0.144102,0.0241141
660,0.0130053,0.022927
660,0.0573681,0.0279127
660,0.124979,0.0322336
660,0.154948,0.0290283
660,0.125065,0.0302705
660,0.126203,0.0383963
660,0.125987,0.031682
660,0.131099,0.0253426
660,0.00685877,0.0556615
660,0.221319,0.00824105
660,0.0552656,0.0132089
660,0.0030374,0.062461
660,0.119391,0.00885256
660,0.0328784,0.0134351
660,0.0623626,0.0250726
660,0.0111131,0.0464888
660,0.113023,0.0334419
660,0.0256316,0.0084058
660,0.134302,0.00177071
660,0.0440905,0.109423
660,0.120322,0.00208995
660,0.169248,0.0615784
660,0.0298577,0.0964584
660,0.0495075,0.00987124
660,0.00143973,0.0228307
660,0.0326792,0.0919046
660,0.0347867,0.0669193
660,0.152968,0.0544769
660,0.12885,0.0533586
660,0.003947,0.153212
660,0.156963,0.0202344
660,0.0910282,0.037283
660,0.00708275,0.0372582
660,0.0764505,0.0678112
660,0.103556,0.040344
660,0.0334357,0.088688
660,0.0452126,0.0301298
660,0.0159305,0.0270525
660,0.0313698,0.0332595
660,0.208904,0.0533208
660,0.0606135,0.0421117
660,0.00836961,0.0115258
660,0.0653048,0.0611805
660,0.0790766,0.0148108
660,0.0173656,0.119012
660,0.101702,0.0843763
660,0.06426,0.0342374
660,0.054587,0.00510527
660,0.0224745,0.086199
660,0.0161432,0.0211242
660,0.0646912,0.0419281
660,0.0641371,0.0179342
660,0.0495874,0.00991427
660,0.0950066,0.0586673
660,0.11013,0.0687849
660,0.136609,0.0297396
660,0.106358,0.0275081
660,0.104639,0.00393734
660,0.0271277,0.0138239
660,0.00358434,0.0904074
660,0.114721,0.0445531
660,0.139321,0.0775993
660,0.0518811,0.00331368
660,0.173281,0.00358868
660,0.0528402,0.168585
660,0.101441,0.0292471
660,0.0432212,0.0872602
660,0.151088,0.0177842
660,0.0829729,0.195803
660,0.018232,0.0556278
660,0.144446,0.0135814
660,0.118024,0.0459822
660,0.0350989,0.025781
660,0.0316765,0.0503406
660,0.00251105,0.1601
660,0.188527,0.0104602
660,0.0682585,0.0326693
660,0.0648277,0.0194508
660,0.10314,0.0154885
660,0.0224047,0.00559343
660,0.134212,0.0459211
660,0.0580179,0.0306699
660,0.0104684,0.00255715
660,0.118723,0.0232705
660,0.104431,0.00348519
660,0.031025,0.0810531
660,0.0147927,0.0163099
660,0.0904341,0.00187315
660,0.0214398,0.00430124
660,0.119029,0.0491045
660,0.236881,0.0191567
660,0.010407,0.00537857
660,0.0104078,0.0173787
660,0.167481,0.0803622
660,0.0960472,0.045905
660,0.152773,0.0186563
660,0.0969868,0.0399034
660,0.00825757,0.0332822
660,0.0277949,0.0149769
660,0.200232,0.0487328
660,0.124519,0.111779
660,0.0690282,0.0689974
660,0.0786929,0.113392
660,0.0344964,0.0386853
660,0.00115348,0.0349981
660,0.00426514,0.128268
660,0.00653446,0.0430023
660,0.0508403,0.0963087
660,0.122431,0.044377
660,0.169152,0.0154181
660,0.0251769,0.00108332
660,0.00183952,0.00572716
660,0.0410269,0.0612332
660,0.0510474,0.0141967
660,0.226103,0.0553536
660,0.0204754,0.00810433
660,0.0564874,0.0523879
660,0.0172471,0.0424198
660,0.0986581,0.102544
660,0.159099,0.0855344
660,0.053238,0.0566065
660,0.0378193,0.114496
660,0.0687849,0.00392014
660,0.00854502,0.0381179
660,0.229802,0.105315
660,0.0786085,0.0267135
660,0.0647057,0.00340669
740,0.00425153,0.0116191
740,0.0415506,0.0025327
740,0.0316076,0.0290013
740,0.131737,0.0686875
740,0.113543,0.028708
740,0.0740477,0.0202477
740,0.0590755,0.102926
740,0.0367227,0.0404405
740,0.153613,0.00980065
740,0.0568384,0.0114949
740,0.0362339,0.00512567
740,0.0601668,0.0794014
740,0.0162713,0.0703939
740,0.0430971,0.0572416
740,0.0342053,0.0404175
740,0.0158824,0.0168305
740,0.0209459,0.00852858
740,0.00323564,0.0465733
740,0.164993,0.00373765
740,0.110529,0.0279838
740,0.144479,0.0159169
740,0.116157,0.124507
740,0.0621645,0.0504721
740,0.0227835,0.0846015
740,0.0891629,0.0527757
740,0.0502055,0.056899
740,0.133637,0.0167154
740,0.182072,0.0210035
740,0.0417562,0.0688809
740,0.0224175,0.0238967
740,0.0619214,0.0263739
740,0.0746649,0.0560424
740,0.142177,0.0160132
740,0.0581211,0.0132338
740,0.0748438,0.00374751
740,0.026784,0.0701635
740,0.0647139,0.0236504
740,0.103241,0.0464944
740,0.0695961,0.0261083
740,0.257743,0.0553449
740,0.0875058,0.097167
740,0.0829294,0.0808246
740,0.134862,0.0742227
740,0.0799001,0.0352209
740,0.00254486,0.0733232
740,0.221039,0.043785
740,0.061637,0.051419
740,0.0646269,0.0252836
740,0.0411185,0.0193233
740,0.0131813,0.00627874
740,0.0595584,0.0227242
740,0.0119345,0.0159237
740,0.0561396,0.0539508
740,0.0341751,0.0354789
740,0.0833587,0.0602149
740,0.121293,0.0565545
740,0.0886974,0.0235437
740,0.159273,0.000963528
740,0.10525,0.0795182
740,0.00241198,0.106948
740,0.0899384,0.0190603
740,0.0435021,0.046421
740,0.117964,0.03635
740,0.127961,0.0249652
740,0.0525839,0.0663418
740,0.0867502,0.0422582
740,0.131385,0.0720178
740,0.00146024,0.0351423
740,0.0139324,0.0022954
740,0.0978513,0.0608979
740,0.00101842,0.0726877
740,0.133895,0.0907427
740,0.045047,0.0719485
740,0.0916124,0.0915795
740,0.0373984,0.00241848
740,0.124609,0.00505072
740,0.063441,0.0744965
740,0.0889662,0.029754
740,0.0504897,0.0521188
740,0.183538,0.0236089
740,0.0141672,0.0436788
740,0.0497449,0.0021548
740,0.0609639,0.0241266
740,0.0215367,0.102744
740,0.141211,0.110549
740,0.15135,0.015516
740,0.177551,0.0446174
740,0.020975,0.0100696
740,0.209636,0.131281
740,0.0677452,0.0317815
740,0.0309722,0.14393
740,0.0444947,0.000846845
740,0.149461,0.0297398
740,0.153295,0.00358443
740,0.109628,0.0276997
740,0.141263,0.039786
740,0.0739626,0.0139343
740,0.0727545,0.0440148
740,0.062714,0.101526
740,0.0472296,0.00773973
740,0.104229,0.107226
740,0.134022,0.0467839
740,0.114707,0.0504906
740,0.054838,0.00737474
740,0.0813227,0.00805369
740,0.061017,0.0114733
740,0.0371619,0.00857259
740,0.0559285,0.0437376
740,0.0041069,0.0107326
740,0.0395084,0.0642237
740,0.0594931,0.0906665
740,0.116453,0.0909363
740,0.0380739,0.070064
740,0.103233,0.0323514
740,0.11341,0.00773458
740,0.0290033,0.0687866
740,0.0517858,0.0488306
740,0.0289225,0.0559977
740,0.0285872,0.0666681
740,0.00736297,0.050999
740,0.0558076,0.0183747
740,0.129859,0.000121458
740,0.0533756,0.0273578
740,0.0805847,0.116462
740,0.0394576,0.0346931
740,0.0492572,0.0242627
740,0.0485114,0.0393002
740,0.0519026,0.0119066
740,0.0901097,0.0187443
740,0.0504161,0.0265284
740,0.119048,0.0738459
740,0.103787,0.0422996
740,0.000713777,0.118943
740,0.116682,0.0921395
740,0.109197,0.00448032
740,0.0989481,0.134013
740,0.0421768,0.0427883
740,0.117032,0.0178208
740,0.116639,0.0616171
740,0.0159115,0.0420224
740,0.0733207,0.00861261
740,0.174305,0.0434966
740,0.0663047,0.0190067
740,0.0227951,0.0939462
740,0.11744,0.0194911
740,0.140421,0.0125007
740,0.0181719,0.0469789
740,0.107538,0.0122079
740,0.049573,0.0883004
740,0.0984916,0.0378408
740,0.0105319,0.0274741
740,0.102183,0.0526185
740,0.0107768,0.027537
740,0.0803477,0.0449219
740,0.0129363,0.0250984
740,0.202546,0.146333
740,0.0703871,0.0147069
740,0.10255,0.038485
740,0.010928,0.0514691
740,0.0154162,0.00855995
740,0.0245231,0.042809
740,0.0364963,0.0186634
740,0.105246,0.0827898
740,0.0752594,0.0384651
740,0.110457,0.0928238
740,0.0776859,0.014495
740,0.116734,0.07261
740,0.14866,0.0607595
740,0.12944,0.0975558
740,0.0143255,0.00481834
740,0.145268,0.00805937
740,0.180868,0.0220319
740,0.0346024,0.00124133
740,0.22366,0.03403
740,0.0391222,0.0164625
740,0.0230375,0.0446843
740,0.0364511,0.0156991
740,0.00255207,0.0703143
740,0.0783497,0.0192048
740,0.0668864,0.0452564
740,0.173609,0.0103395
740,0.0532158,0.0112238
740,0.124588,0.0660797
740,0.122826,0.103617
740,0.108996,0.0841489
740,0.173859,0.0602835
740,0.22768,0.0482535
740,0.153601,0.0843471
740,0.144616,0.0361062
740,0.187835,0.0124205
740,0.0442672,0.0267502
740,0.0190785,0.039288
740,0.0464264,0.0213677
740,0.153585,0.0353933
740,0.022686,0.0142272
740,0.132528,0.0110748
740,0.0821405,0.0384117
740,0.0103711,0.103613
740,0.0963147,0.0212675
740,0.0139858,0.0536671
740,0.0796761,0.0490153
740,0.0780255,0.102694
740,0.0244962,0.11397
740,0.0654576,0.076111
740,0.00666823,0.0107925
740,0.0407939,0.0170333
740,0.0172102,0.0573425
740,0.0677883,0.032626
740,0.0157315,0.0491159
740,0.176801,0.0865224
740,0.0968769,0.053519
740,0.0174204,0.0131582
740,0.0735051,0.00739495
740,0.0252036,0.0788311
740,0.182384,0.00824243
740,0.160468,0.00444032
740,0.0611162,0.0403957
740,0.0447451,0.100893
740,0.0223525,0.0965476
740,0.0668882,0.0633982
740,0.200232,0.0270892
740,0.129289,0.013664
740,0.178985,0.0365455
740,0.120529,0.00366866
740,0.0115268,0.0208057
740,0.250406,0.0993688
740,0.130245,0.0414747
740,0.00246243,0.162705
740,0.0462888,0.0534262
740,0.0222349,0.000788347
740,0.00876028,0.0429054
740,0.0503482,0.131815
740,0.130585,0.0927631
740,0.0831585,0.081816
740,0.137933,0.0325774
740,0.0830061,0.00724392
740,0.0154215,0.0622449
740,0.0992275,0.0211246
740,0.0330076,0.0243665
740,0.0265348,0.0617887
740,0.0212942,0.149789
740,0.00866167,0.0721171
740,0.040844,0.0301789
740,0.14511,0.0334834
740,0.0299226,0.0591925
740,0.0147025,0.028487
740,0.0322563,0.0096987
740,0.130776,0.0773825
740,0.0786254,0.0339966
740,0.210297,0.0400042
740,0.0230352,0.0664233
740,0.0773624,0.0217376
740,0.0876646,0.0691787
740,0.11932,0.0554652
740,0.114763,0.00738657
740,0.00135741,0.0818106
740,0.00939822,0.0264088
740,0.180632,0.0475019
740,0.12726,0.0201686
740,0.0215073,0.0433613
740,0.0978481,0.014096
740,0.197408,0.0486551
740,0.0428943,0.0238363
740,0.198111,0.00695787
740,0.109192,0.0415368
740,0.0202343,0.0434586
740,0.0287391,0.0213115
740,0.0527443,0.0388733
740,0.0319361,0.0313076
740,0.0901604,0.071489
740,0.00742165,0.0328841
740,0.0144857,0.00192919
740,0.00117395,0.0687374
740,0.104164,0.0514219
740,0.0287954,0.0153932
740,0.0683719,0.040573
740,0.0508413,0.0205816
740,0.091631,0.0499913
740,0.156014,0.0242602
740,0.0325781,0.0462614
740,0.144273,0.0635134
740,0.0791355,0.0301373
740,0.179679,0.0140852
740,0.0988159,0.00428836
740,0.237028,0.032478
740,0.130746,0.0314668
740,0.031885,0.081852
740,0.0698738,0.00720079
740,0.0829867,0.0260547
740,0.0292463,0.055429
740,0.140044,0.00233532
740,0.0067146,0.0339596
740,0.0106717,0.000232238
740,0.0774494,0.00375113
740,0.111116,0.0574382
740,0.0372516,0.0542427
740,0.00590442,0.0343336
740,0.0302561,0.0208882
740,0.0880378,0.0227823
740,0.116689,0.0190763
740,0.144276,0.0528864
740,0.0786169,0.00322239
740,0.0556003,0.0123106
740,0.0130159,0.0279817
740,0.0899738,0.0224202
740,0.024013,0.0609708
740,0.0591962,0.0107107
740,0.0365206,0.0298708
740,0.167445,0.0396047
740,0.067601,0.062411
740,0.113081,0.01594
740,0.0498652,0.0919162
740,0.046567,0.00782207
740,0.104391,0.158132
740,0.109068,0.0847324
740,0.00267468,0.0449887
740,0.0297559,0.0567135
740,0.00480686,0.00613213
740,0.108876,0.0848025
740,0.14341,0.120165
740,0.0658586,0.0144472
740,0.0568696,0.0318307
740,0.1337,0.0897435
740,0.0999421,0.0450515
740,0.0887605,0.0266123
740,0.00172229,0.111562
740,0.117628,0.0576536
740,0.148345,0.0228436
740,0.0270203,0.0213927
740,0.136233,0.0367552
740,0.0718723,0.103813
740,0.00521138,0.022756
740,0.0777863,0.0126153
740,0.0025873,0.0429073
740,0.0810181,0.136484
740,0.264384,0.0616159
740,0.0477095,0.0236459
740,0.0964467,0.031959
740,0.00972729,0.0709854
740,0.135768,0.0142547
740,0.131447,0.0989356
740,0.0465406,0.073068
740,0.0784482,0.0125207
740,0.0473935,0.0548082
740,0.0790142,0.00507856
740,0.130126,0.00683448
740,0.0684056,0.0232684
740,0.0194501,0.0707388
740,0.0511025,0.0468327
740,0.000403441,0.000316139
740,0.00164319,0.0247441
740,0.00741425,0.06283
740,0.10592,0.0375611
740,0.0344488,0.031197
740,0.0362977,0.0200509
740,0.14493,0.00926754
740,0.0368513,0.0157169
740,0.0560495,0.00993363
740,0.0579308,0.051656
740,0.0377901,0.0190767
740,0.00143072,0.0533684
740,0.125034,0.0833348
740,0.076039,0.0538753
740,0.0615699,0.00393095
740,0.0931828,0.00637708
740,0.100015,0.0209742
740,0.0430738,0.0641902
740,0.0502953,0.0434727
740,0.0190665,0.0590999
740,0.0882424,0.00815632
740,0.122331,0.0674445
740,0.00145405,0.0944724
740,0.100629,0.0430265
740,0.0215732,0.00821022
740,0.0635183,0.0634564
740,0.121195,0.0500588
740,0.065324,0.0657693
740,0.142048,0.0304943
740,0.0427305,0.00933517
740,0.0101652,0.0330655
740,0.0475679,0.0268462
740,0.0305449,0.0364091
740,0.079198,0.0821788
740,0.108144,0.0411846
740,0.0430475,0.0218466
740,0.154337,0.0616563
740,0.0300307,0.0726919
740,0.151577,0.00494461
740,0.0437576,0.0762647
740,0.067109,0.0323567
740,0.0693947,0.0900825
740,0.106364,0.0312069
740,0.0501424,0.0308742
740,0.0657835,0.0245913
740,0.156552,0.0356006
740,0.0283082,0.055431
740,0.0530176,0.0302389
740,0.0390691,0.0702837
740,0.0644851,0.0148098
740,0.0698552,0.1318
740,0.0415001,0.0086968
740,0.00253512,0.0101548
740,0.0465806,0.0268129
740,0.0291507,0.0891212
740,0.0367715,0.0145026
740,0.203084,0.09903
740,0.18424,0.0387967
740,0.0114678,0.0322592
740,0.0171273,0.0135868
