n,integral
710,1.000685
710,0.997899
710,0.999641
710,0.998837
710,0.998750
710,1.002379
710,0.999933
710,1.000795
710,1.000881
710,1.000972
710,0.998342
710,1.000085
710,0.999426
710,1.001570
710,1.002001
710,0.999422
710,0.999419
710,0.999544
710,1.004609
710,0.997205
710,1.002993
710,1.000687
710,0.996788
710,1.000240
710,0.995604
710,1.000848
710,1.000092
710,1.000240
710,0.997009
710,0.999189
710,0.997010
710,1.002303
710,0.998672
710,1.001105
710,0.997697
710,1.000921
710,0.999725
710,1.000578
710,1.000614
710,1.000132
710,1.003719
710,0.997546
710,1.000417
710,0.999773
710,0.999959
710,1.000487
710,0.996997
710,1.001439
710,0.997780
710,0.997987
710,0.997177
710,0.999739
710,0.999613
710,1.003166
710,0.999960
710,1.000161
710,1.000821
710,1.000184
710,1.002887
710,1.001875
710,0.999903
710,0.998781
710,1.002711
710,0.997221
710,1.000663
710,0.999376
710,1.000571
710,1.004474
710,1.000959
710,0.998939
710,1.003378
710,0.999136
710,0.999720
710,0.997324
710,0.998705
710,1.001245
710,0.994890
710,1.000120
710,0.998689
710,1.000149
710,1.002659
710,0.999121
710,0.996634
710,0.998337
710,0.996999
710,0.998042
710,1.000020
710,0.998545
710,0.997592
710,0.999532
710,0.999584
710,1.000660
710,0.997856
710,0.999411
710,0.998955
710,1.002628
710,0.999047
710,0.998170
710,0.999045
710,1.002803
710,1.000258
710,1.002215
710,0.997106
710,1.003163
710,0.998319
710,0.999572
710,1.002265
710,0.996053
710,1.001215
710,0.999050
710,0.997225
710,1.001136
710,1.003070
710,0.998845
710,0.998758
710,1.003773
710,0.999062
710,1.000450
710,1.001839
710,1.000547
710,0.999657
710,0.999178
710,1.003158
710,1.002476
710,1.001696
710,0.995572
710,0.999166
710,0.997476
710,0.998859
710,0.996863
710,0.999263
710,1.001391
710,0.997442
710,1.003059
710,0.999630
710,1.000476
710,0.999121
720,1.002141
720,0.996989
720,0.998489
720,0.998881
720,0.997299
720,0.999583
720,0.998925
720,1.001200
720,1.003066
720,0.998706
720,1.001813
720,0.999812
720,1.001517
720,1.003373
720,0.997889
720,1.002490
720,1.000409
720,0.998530
720,0.997590
720,1.002356
720,0.998616
720,1.002359
720,1.000750
720,0.997406
720,0.998670
720,1.001465
720,1.001552
720,0.999971
720,0.997639
720,0.998233
720,1.000365
720,1.001533
720,1.001674
720,0.997442
720,0.997353
720,0.997856
720,1.000621
720,1.000060
720,1.000190
720,1.001329
720,1.000984
720,0.997359
720,1.002189
720,1.000670
720,0.998259
720,1.001250
720,0.999130
720,1.000968
720,1.000091
720,1.000579
720,0.998533
720,0.999230
720,1.000388
720,1.001242
720,0.999178
720,0.998581
720,1.000706
720,1.001763
720,1.001754
720,1.001632
720,0.998557
720,1.001216
720,0.997521
720,0.998179
720,0.996834
720,0.996280
720,1.004418
720,0.998711
720,0.998429
720,0.997398
720,0.997777
720,1.001311
720,0.999031
720,1.001029
720,1.002975
720,1.000026
720,0.999146
720,1.000113
720,1.003525
720,1.000901
720,1.000240
720,0.997416
720,0.996864
720,0.999989
720,0.998401
720,1.000372
720,0.999647
720,1.000014
720,1.002434
720,0.998533
720,1.000594
720,1.001601
720,0.999001
720,0.996929
720,0.999273
720,1.000763
720,1.000305
720,1.000513
720,0.998670
720,0.996836
720,0.997416
720,0.998054
720,0.997340
720,0.999571
720,0.998837
720,0.997857
720,0.997409
720,1.000636
720,0.999858
720,0.997919
720,1.003643
720,0.999130
720,1.003813
720,1.001025
720,0.997855
720,0.998664
720,1.000753
720,0.999397
720,0.998051
720,0.997061
720,1.001489
720,1.000099
720,1.002232
720,0.998709
720,1.000399
720,0.996821
720,1.003133
720,1.000590
720,0.997357
720,0.998581
720,1.001542
720,1.000032
720,0.999749
720,1.000046
720,1.004843
720,1.002632
720,0.999136
720,1.001341
720,1.002630
720,1.000576
720,1.000861
720,1.000367
720,0.998658
720,0.998789
720,0.998963
720,0.999374
720,0.998613
720,0.998130
720,0.999001
720,1.001279
720,0.998162
720,1.001141
720,0.998726
720,1.000692
720,0.998910
720,1.001818
720,0.999107
720,0.999183
720,0.998238
720,1.002714
720,0.997319
720,1.000705
720,0.997463
720,1.000734
720,1.002135
720,0.999599
720,1.000260
720,1.001068
720,1.001513
720,0.998833
720,0.999851
720,1.000035
720,1.000338
720,0.998620
720,1.002696
720,0.999881
720,0.999942
720,0.996963
720,0.999963
720,1.001810
720,0.998857
720,1.000287
720,1.001023
720,0.997606
720,1.001531
720,0.995614
720,1.000820
720,1.003856
720,1.000064
720,1.001466
720,0.997765
720,1.004512
720,0.996174
720,1.000763
720,1.002511
720,1.000190
720,1.001982
720,1.001431
720,1.000475
720,0.999215
720,0.997358
720,0.998057
720,1.003730
720,1.000694
720,1.002882
720,0.999246
720,0.999260
720,0.998078
720,1.001846
720,0.999690
720,1.002789
720,0.997296
720,0.999322
720,0.999944
720,0.999764
720,1.002288
720,1.001864
720,1.002668
720,1.001759
720,0.998484
720,1.000922
720,0.998830
720,0.998970
720,1.000027
720,1.002099
720,0.996896
720,1.001388
720,1.001951
720,1.000483
720,1.001488
720,0.998990
720,1.002540
720,1.001774
720,1.001521
720,1.001264
720,0.998772
720,0.999880
720,1.000018
720,1.001262
720,0.999674
720,0.998629
720,0.996682
720,1.001769
720,0.999200
720,1.000535
720,1.001240
720,0.997908
720,0.998227
720,1.000854
720,1.000871
720,1.002706
720,1.002999
720,1.002099
720,1.002711
720,0.999039
720,1.001603
720,1.001103
720,0.996821
720,1.000400
720,0.997402
720,1.002350
720,1.001746
720,1.000203
720,0.999221
720,0.998323
720,0.998788
720,1.001779
720,0.997885
720,1.002236
720,1.000147
720,1.000569
720,0.997948
720,0.999488
720,1.002351
720,1.003323
720,1.002356
720,1.001698
720,0.997522
720,0.997467
720,0.998100
720,0.999825
720,0.998667
720,1.001864
720,1.002475
720,1.000605
720,1.001536
720,1.000561
720,1.001594
720,1.002703
720,0.996953
720,0.999570
720,1.000155
720,1.000184
720,0.995125
720,1.003195
720,0.998558
720,0.997591
720,1.002280
720,1.002846
720,0.997804
720,0.998170
720,0.997195
720,0.995863
720,0.997813
720,1.000009
720,1.000697
720,1.000431
720,1.002030
720,0.998175
720,0.997883
720,1.001864
720,1.000085
720,1.001004
720,0.998467
720,1.002303
720,1.000216
720,1.001531
720,1.001505
720,0.999232
720,1.002284
720,1.001496
720,1.000377
720,1.001041
720,0.999188
720,0.996889
720,1.000192
720,0.996556
720,0.999364
720,0.995998
720,0.997366
720,1.001199
720,0.997430
720,0.999091
720,1.000286
720,0.999687
720,1.003570
720,1.001926
720,0.999280
720,1.000755
720,1.000883
720,0.999895
720,1.001545
720,1.000951
720,0.999925
720,1.001492
720,1.000345
720,1.000822
720,0.999370
720,0.999278
720,1.001618
720,0.998873
720,0.998129
720,0.999988
720,0.998599
720,1.002026
720,1.000178
720,0.999800
720,0.999583
720,0.999678
720,1.000368
720,1.000591
720,0.999594
720,1.000179
720,1.000200
720,1.000069
720,1.000385
720,0.999523
720,0.999862
720,1.001070
720,1.002343
720,0.996494
720,1.000637
720,0.998996
720,0.999759
720,1.000124
720,1.000615
720,0.997927
720,0.997064
720,1.002681
720,0.997511
720,0.999506
720,1.001929
720,1.001191
720,0.998004
720,0.998863
720,1.000986
720,0.998994
720,1.000199
720,1.000012
720,0.999424
720,0.997869
720,0.999122
720,1.000960
720,0.997938
720,0.997822
720,0.999887
720,1.002022
720,0.998585
720,0.998158
720,0.999910
720,1.002236
720,1.002209
720,0.999528
720,1.001310
720,1.002115
720,0.998263
720,0.999474
720,0.999453
720,1.002118
720,0.997373
720,1.000297
720,0.999309
720,1.000849
720,1.000209
720,1.002929
720,0.997294
720,1.000198
720,1.000814
720,0.999360
720,1.000358
720,1.000562
720,1.004000
720,0.998496
720,1.001119
720,1.000997
720,0.998116
720,1.000125
720,0.997672
720,0.996852
720,0.998109
720,1.003282
720,0.998893
720,1.001481
720,0.999531
720,0.999100
720,0.999084
720,0.998943
720,0.997710
720,1.002268
720,0.998697
720,1.001256
720,1.003945
720,0.998673
720,0.995945
720,0.997949
720,0.997585
720,0.999792
720,0.999790
720,0.999174
720,0.999103
720,0.996783
720,0.998598
720,1.001989
720,0.998948
720,0.995922
720,1.001624
720,1.000443
720,0.996424
720,1.003204
720,0.997260
720,1.000360
720,1.000949
720,1.002662
720,0.999518
720,0.996370
720,1.000087
720,1.002045
720,0.997645
720,1.000259
720,0.999746
720,1.000003
720,1.000672
720,0.999854
720,0.997555
720,1.000730
720,0.998740
720,1.002909
720,0.996551
720,1.001366
720,0.998112
720,0.999027
720,1.000361
720,1.001987
720,0.998663
720,0.998264
720,0.999373
720,1.001236
720,0.998980
720,1.002767
720,0.999449
720,1.001759
720,1.003207
720,1.000574
720,0.999077
720,1.000457
720,1.002965
720,0.996993
720,1.001227
720,1.002615
720,1.001504
730,0.998990
730,0.996293
730,1.001417
730,0.997373
730,0.999568
730,1.000311
730,0.998349
730,0.999054
730,1.001278
730,0.999822
730,0.998078
730,0.998496
730,1.000593
730,0.997698
730,0.999383
730,0.998542
730,0.998551
730,1.000793
730,1.000589
730,1.002088
730,0.999427
730,1.000068
730,0.997619
730,1.001606
730,1.001120
730,0.998139
730,1.000409
730,1.000140
730,1.001172
730,0.998513
730,0.998398
730,0.997366
730,0.999713
730,0.998561
730,1.001514
730,0.995853
730,0.996620
730,0.999287
730,1.001438
730,1.001887
730,1.000348
730,0.998890
730,0.998485
730,1.001115
730,1.001678
730,1.000252
730,0.998914
730,0.999517
730,0.999246
730,0.997856
730,0.999685
730,0.997908
730,0.999088
730,1.001274
730,0.999765
730,1.000469
730,1.000838
730,1.003327
730,0.999426
730,0.999748
730,0.999972
730,1.000938
730,1.000251
730,1.000688
730,0.999278
730,1.002240
730,0.999914
730,0.999414
730,0.999484
730,0.999529
730,0.999795
730,0.998618
730,0.997473
730,0.998465
730,1.003026
730,0.999509
730,1.000849
730,1.002255
730,1.000814
730,0.996945
730,1.001134
730,0.999144
730,0.999977
730,1.001109
730,0.997841
730,1.000281
730,1.002984
730,1.000093
730,1.000161
730,0.999648
730,1.000840
730,0.998811
730,0.997782
730,1.001862
730,0.998654
730,0.998042
730,0.998255
730,0.999840
730,1.002520
730,0.997505
730,0.999755
730,0.999822
730,0.996913
730,1.001601
730,1.000241
730,0.999724
730,0.998071
730,1.000454
730,0.998218
730,1.001128
730,0.997927
730,0.996393
730,1.002423
730,1.004451
730,0.998200
730,1.002114
730,0.998895
730,0.998946
730,0.999160
730,0.998946
730,0.996901
730,1.003170
730,0.999691
730,0.999740
730,0.997729
730,1.004454
730,0.998348
730,1.001578
730,0.997470
730,1.000798
730,0.998371
730,0.999548
730,0.998271
730,1.001016
730,1.000681
730,1.000239
730,0.995702
730,1.002270
730,1.000474
730,0.998955
730,0.998654
730,0.995851
730,0.997275
730,1.001765
730,1.000340
730,0.998519
730,0.999992
730,1.001278
730,1.001861
730,1.002192
730,1.003312
730,0.999201
730,1.000059
730,0.999107
730,0.998904
730,0.997050
730,1.002228
730,0.997323
730,0.997346
730,1.001271
730,0.998936
730,0.998605
730,1.000009
730,1.000081
730,0.999132
730,0.999408
730,1.000903
730,0.999181
730,0.999050
730,0.998511
730,0.999583
730,0.998706
730,1.003032
730,1.000538
730,0.999669
730,0.997728
730,0.998572
730,0.998760
730,1.000326
730,1.000150
730,0.999600
730,0.998727
730,1.001909
730,1.000252
730,1.000052
730,0.998517
730,0.999467
730,0.998250
730,0.997008
730,1.001367
730,1.002066
730,1.000487
730,0.998156
730,0.999630
730,0.997499
730,0.995806
730,0.998399
730,1.001823
730,0.999772
730,0.997360
730,0.998018
730,0.997763
730,0.998166
730,0.999427
730,1.000063
730,1.000305
730,0.999382
730,1.002490
730,0.999419
730,0.997101
730,0.996885
730,1.000220
730,0.997692
730,1.002827
730,0.999346
730,0.998259
730,1.001120
730,1.001823
730,1.000205
730,0.998943
730,1.001754
730,1.000735
730,1.002647
730,0.999692
730,1.001203
730,1.001033
730,1.000397
730,0.999340
730,1.000769
730,1.002229
730,0.999934
730,1.001311
730,0.998997
730,1.000927
730,1.000169
730,0.998974
730,1.000733
730,0.999783
730,1.001432
730,1.001991
730,0.999139
730,0.998327
730,1.002137
730,0.998262
730,1.002141
730,0.998850
730,0.998647
730,0.998670
730,1.000778
730,0.997397
730,1.000747
730,0.998375
730,1.000499
730,1.001000
730,0.996288
730,0.997438
730,0.998945
730,1.001500
730,1.001866
730,0.997588
730,0.999165
730,0.998632
730,0.998299
730,1.000698
730,1.002103
730,0.999895
730,1.001622
730,0.999937
730,0.999577
730,1.000298
730,1.001034
730,1.000094
730,0.997097
730,1.002977
730,1.000154
730,0.997738
730,0.997633
730,0.997767
730,0.999415
730,0.999361
730,0.996083
730,1.004635
730,0.998483
730,0.998590
730,0.998291
730,1.000308
730,1.002974
730,1.000337
730,1.000518
730,0.998155
730,1.000934
730,0.999753
730,0.996503
730,0.998158
730,0.995385
730,1.006390
730,1.000426
730,1.002352
730,1.002264
730,1.001344
730,0.996876
730,0.999596
730,0.998517
730,1.004864
730,1.000125
730,0.999664
730,0.999877
730,1.000554
730,0.996882
730,1.003797
730,0.997005
730,0.999306
730,0.996803
730,1.000573
730,0.999772
730,0.998212
730,0.997916
730,1.001535
730,1.002413
730,1.001646
730,0.999081
730,0.997681
730,0.998676
730,0.999618
730,0.999353
730,1.001014
730,0.999549
730,0.999189
730,1.000570
730,1.001196
730,0.998686
730,0.999369
730,1.003588
730,0.996944
730,1.001158
730,0.999998
730,1.000699
730,0.998568
730,0.997534
730,0.997286
730,0.999241
730,1.000209
730,1.005187
730,1.002289
730,1.000707
730,1.001962
730,1.000071
730,0.999016
730,1.001041
730,1.001411
730,1.002766
730,0.998633
730,0.999189
730,1.001205
730,1.000611
730,0.997403
730,0.999970
730,0.996348
730,0.999843
730,0.998660
730,0.996590
730,1.000066
730,0.999071
730,1.000053
730,1.000506
730,0.996599
730,0.995548
730,0.998128
730,0.998250
730,1.002660
730,1.003254
730,1.000218
730,1.001499
730,0.999298
730,1.003269
730,0.997357
730,0.999411
730,1.003190
730,0.996900
730,0.996557
730,1.002307
730,0.999270
730,0.998362
730,0.996240
730,0.998569
730,1.000348
730,1.000205
730,1.000567
730,1.001793
730,1.002337
730,0.999537
730,0.998621
730,1.002770
730,1.000107
730,0.999499
730,0.999155
730,1.001414
730,0.999342
730,0.998892
730,1.000001
730,0.997412
730,1.001910
730,0.997602
730,0.999564
730,1.001686
730,1.001060
730,1.000013
730,1.000946
730,0.997586
730,0.995634
730,1.000944
730,1.002099
730,0.999000
730,1.001742
730,0.999057
730,1.000873
730,1.005024
730,0.999554
730,0.999270
730,1.003223
730,0.998412
730,0.998603
730,0.999806
730,0.997341
730,1.000443
730,0.998033
730,0.997741
730,0.999956
730,1.000091
730,0.995325
730,0.998775
730,1.001079
730,1.002542
730,1.002017
730,0.995361
730,0.998919
730,0.999443
730,1.000045
730,1.001996
730,1.001028
730,1.000411
730,0.998736
730,1.003001
730,1.004450
730,1.000765
730,1.001788
730,1.003186
730,1.000032
730,0.997092
730,0.998893
730,1.000776
730,1.001523
730,0.997821
730,1.002201
730,0.999130
730,1.003662
730,0.997581
730,1.001048
730,1.000303
730,1.001520
730,1.000240
730,0.999481
730,0.997634
730,1.002024
730,0.999107
730,0.999509
730,1.001802
730,0.998962
730,1.000831
730,0.999968
730,1.002688
730,0.996878
730,1.000198
730,0.998247
730,1.000404
730,0.997433
730,0.999206
730,0.998706
730,0.999425
730,0.997208
730,0.999721
730,1.000844
730,1.000439
730,0.999922
730,1.001418
730,1.001719
730,1.000725
730,1.001313
730,1.002585
730,0.999436
730,1.000493
730,0.997437
730,1.000035
730,0.999099
730,0.999673
730,1.002565
730,1.001449
730,1.000569
730,0.998800
730,0.999590
740,1.002117
740,1.001446
740,1.000217
740,0.998834
740,0.997536
740,1.000838
740,1.000843
740,1.002056
740,0.997370
740,0.999723
740,0.997631
740,0.999901
740,1.002097
740,1.002070
740,1.002809
740,0.996539
740,0.997443
740,0.999585
740,0.999594
740,1.000884
740,0.998085
740,0.995537
740,0.998994
740,0.993897
740,0.997186
740,1.000778
740,1.001327
740,0.998749
740,1.002194
740,0.999274
740,1.002607
740,1.001154
740,1.003003
740,1.001698
740,0.997626
740,0.998870
740,0.997289
740,1.000010
740,0.998630
740,1.003626
740,0.997593
740,0.999244
740,0.998214
740,0.998082
740,0.999624
740,0.997743
740,0.997586
740,1.000194
740,0.999464
740,1.001615
740,0.998515
740,0.999349
740,0.999775
740,0.999385
740,1.000090
740,0.997165
740,1.002582
740,1.000280
740,0.998836
740,1.000260
740,1.000795
740,1.000818
740,0.999501
740,1.000156
740,0.999134
740,0.997569
740,1.001890
740,0.999248
740,1.001354
740,0.998535
740,1.001950
740,1.003554
740,0.997686
740,0.999118
740,1.001500
740,1.002081
740,0.999911
740,0.997788
740,1.001651
740,1.001730
740,0.998098
740,0.997948
740,1.000563
740,0.996432
740,1.000347
740,0.998484
740,1.001069
740,0.998090
740,0.998630
740,1.001512
740,0.999307
740,1.000072
740,1.000072
740,0.997844
740,0.999472
740,0.999705
740,0.996454
740,1.000017
740,1.001498
740,1.002984
740,1.002117
740,0.997933
740,0.996661
740,1.000290
740,1.001199
740,0.998368
740,1.000592
740,0.998093
740,0.999695
740,1.004208
740,0.999246
740,1.001728
740,1.000491
740,1.003090
740,0.997345
740,0.999107
740,0.997300
740,0.999612
740,1.002822
740,1.002207
740,1.000617
740,0.998123
740,0.998743
740,0.996299
740,0.999199
740,1.001597
740,1.001429
740,1.000747
740,1.002703
740,1.004429
740,0.999667
740,0.999210
740,1.000337
740,0.999594
740,0.999741
740,1.001054
740,1.002624
740,0.997023
740,0.999643
740,1.001146
740,0.998251
740,0.998508
740,1.002885
740,1.000711
740,1.003892
740,0.999891
740,0.998297
740,1.000208
740,1.000755
740,0.997877
740,0.999873
740,0.998162
740,1.002885
740,1.001149
740,0.999787
740,0.997410
740,1.002227
740,1.003695
740,0.999022
740,1.000723
740,1.000200
740,1.001079
740,1.000581
740,0.998789
740,1.001752
740,0.998991
740,0.999562
740,0.998199
740,0.998335
740,1.000902
740,1.000748
740,1.000530
740,1.003156
740,0.999330
740,1.000122
740,0.994835
740,0.997789
740,1.000019
740,1.001772
740,0.998617
740,1.000817
740,1.000144
740,0.998443
740,1.002963
740,0.999622
740,0.999507
740,1.001882
740,1.001161
740,0.999708
740,0.999881
740,0.997613
740,1.003626
740,0.999398
740,1.001001
740,1.000218
740,0.998217
740,1.001862
740,1.000667
740,1.000981
740,0.998779
740,1.001661
740,1.000520
740,1.000566
740,1.001320
740,0.999072
740,0.999057
740,0.999958
740,0.999790
740,1.003312
740,1.000855
740,0.998450
740,1.004999
740,1.002344
740,1.001467
740,0.996095
740,1.000195
740,1.001394
740,1.000270
740,0.999257
740,1.001262
740,0.997216
740,1.001075
740,1.000718
740,1.003148
740,1.001215
740,1.000749
740,0.999003
740,1.000207
740,1.002726
740,1.000923
740,0.998900
740,1.002767
740,0.997594
740,1.000964
740,1.001249
740,1.002399
740,1.004100
740,0.999487
740,0.999036
740,1.001399
740,1.001682
740,1.000920
740,1.002692
740,0.994233
740,1.003221
740,1.001722
740,0.995156
740,1.002003
740,1.001331
740,1.000441
740,0.997419
740,0.998057
740,1.000766
740,0.998399
740,0.998754
740,1.002323
740,1.000772
740,1.001341
740,1.000096
740,1.001756
740,0.997520
740,1.000697
740,1.000002
740,1.001407
740,0.999470
740,0.999555
740,0.997914
740,0.999689
740,1.003412
740,0.999302
740,0.999644
740,1.000445
740,0.998612
740,0.999724
740,1.000064
740,0.999383
740,1.000857
740,0.998948
740,1.001371
740,0.997172
740,1.000872
740,1.002998
740,1.000645
740,1.000915
740,0.996441
740,0.999182
740,0.999869
740,1.004237
740,1.000034
740,1.001619
740,1.004494
740,1.000150
740,0.996063
740,0.998660
740,0.998983
740,1.004146
740,1.000723
740,0.998489
740,0.999483
740,0.998005
740,1.000558
740,0.999614
740,0.998027
740,0.995828
740,1.000825
740,0.998747
740,0.997523
740,0.999213
740,0.998807
740,0.999814
740,1.000292
740,1.000235
740,1.001351
740,0.999090
740,1.004575
740,1.001506
740,0.998692
740,1.000811
740,0.999674
740,0.999411
740,0.999175
740,0.999562
740,0.999739
740,1.000404
740,1.001952
740,0.998385
740,1.001010
740,1.001515
740,1.000349
740,1.000729
740,0.997793
740,0.999410
740,0.998697
740,1.002508
740,0.998961
740,0.998190
740,0.998960
740,1.001597
740,1.000841
740,1.000630
740,0.998709
740,0.999924
740,1.000364
740,1.000669
740,1.001668
740,1.002764
740,0.999950
740,1.001712
740,0.999438
740,1.001237
740,0.999157
740,0.999618
740,1.001110
740,0.998044
740,0.997338
740,0.998459
740,0.999231
740,0.998763
740,0.998272
740,0.997711
740,1.003221
740,0.997373
740,1.002188
740,1.000025
740,0.999260
740,1.001037
740,0.999953
740,1.000675
740,0.999947
740,0.999440
740,1.001991
740,0.998709
740,0.998638
740,0.997443
740,0.997136
740,0.999740
740,0.999560
740,1.001377
740,1.000753
740,1.003145
740,1.002577
740,1.001683
740,1.003217
740,0.997985
740,0.999135
740,0.997216
740,0.999888
740,1.000506
740,0.996853
740,0.999848
740,0.999113
740,1.001761
740,0.998288
740,1.003084
740,0.996355
740,0.999294
740,0.997580
740,1.002057
740,1.002883
740,0.998828
740,1.000684
740,1.000996
740,1.000316
740,0.999682
740,1.002681
740,0.997545
740,0.998801
740,1.000276
740,1.001766
740,0.998164
740,0.999137
740,0.998199
740,1.000928
740,1.001585
740,1.001814
740,1.003055
740,1.001935
740,0.999963
740,0.999940
740,0.998718
740,1.000469
740,0.995948
740,0.998958
740,0.999566
740,0.999315
740,0.999300
740,1.000523
740,1.003447
740,0.998609
740,0.997208
740,1.002858
740,0.999443
740,1.003319
740,0.997279
740,0.997871
740,1.002267
740,1.002441
740,1.000771
740,1.001745
740,0.999688
740,0.999841
740,1.000807
740,1.000882
740,0.997533
740,1.001107
740,0.999325
740,1.000476
740,0.999970
740,0.997036
740,0.997374
740,0.999930
740,0.997278
740,1.001776
740,0.999313
740,1.001237
740,1.000254
740,0.998257
740,1.001226
740,0.997824
740,1.001116
740,1.000274
740,1.000582
740,1.000020
740,1.001704
740,0.999772
740,0.998080
740,0.997325
740,0.999643
740,1.001098
740,0.998834
740,1.000325
740,1.001840
740,1.001021
740,0.998051
740,0.995706
740,1.001476
740,0.998948
740,0.999648
740,0.997274
740,0.996882
740,1.001048
740,0.996055
740,0.996576
740,1.000352
740,0.998601
740,0.996472
740,1.000291
740,1.000968
740,1.003683
740,0.999527
740,0.999018
740,0.996528
740,0.994969
740,0.999891
740,0.996853
740,1.001297
740,1.002283
740,1.001883
740,1.004746
740,0.996595
750,0.999279
750,1.000694
750,0.998187
750,0.995764
750,0.997620
750,0.999297
750,0.999191
750,0.999879
750,1.001141
750,0.997250
750,1.000203
750,0.999985
750,1.003063
750,1.000147
750,1.001817
750,1.001049
750,0.999996
750,0.998488
750,1.003927
750,1.002176
750,0.997978
750,0.997957
750,0.999976
750,1.001176
750,1.002436
750,1.002183
750,1.001204
750,0.999358
750,1.002178
750,0.998976
750,1.000165
750,0.996931
750,1.000187
750,0.998327
750,1.000211
750,0.997619
750,0.998104
750,1.002307
750,0.997781
750,1.001097
750,1.001392
750,0.999928
750,0.999046
750,0.997646
750,0.999251
750,1.001774
750,0.997911
750,1.000495
750,0.999919
750,0.999795
750,1.002709
750,0.998456
750,1.001163
750,1.000607
750,0.997979
750,0.997299
750,0.995488
750,0.998047
750,1.000850
750,1.001586
750,1.003978
750,0.995932
750,1.001723
750,1.003380
750,0.999195
750,1.001597
750,1.000679
750,1.003885
750,1.003470
750,0.998527
750,1.001807
750,1.000078
750,1.005059
750,1.000054
750,0.997563
750,0.998490
750,0.999445
750,0.998972
750,0.999059
750,1.000230
750,0.999297
750,1.001886
750,1.000320
750,1.000220
750,1.001112
750,1.002435
750,1.000855
750,1.002120
750,1.001314
750,1.002964
750,1.002114
750,1.002135
750,1.000482
750,1.002035
750,1.002139
750,0.999525
750,0.999090
750,0.999572
750,0.996000
750,1.000481
750,1.000790
750,0.999885
750,1.001369
750,1.001824
750,0.998729
750,1.001136
750,0.998432
750,0.998622
750,0.999172
750,0.999203
750,1.001067
750,1.001914
750,1.003323
750,0.999094
750,1.001058
750,1.002534
750,0.999669
750,0.997829
750,0.999603
750,0.996662
750,0.999629
750,0.995837
750,0.999009
750,1.000413
750,1.001533
750,0.998553
750,0.999038
750,1.000282
750,1.001985
750,1.001980
750,1.000426
750,0.999295
750,0.998696
750,1.000901
750,1.000135
750,0.997403
750,1.002827
750,0.999897
750,1.003604
750,1.002499
750,0.998515
750,1.001473
750,0.998310
750,0.998241
750,0.998666
750,0.999563
750,0.998523
750,1.002322
750,0.997672
750,0.997481
750,1.001238
750,1.001095
750,1.000476
750,1.000897
750,0.996338
750,1.000081
750,0.999699
750,1.003664
750,1.000299
750,1.001982
750,0.999789
750,0.998991
750,0.998333
750,1.000368
750,0.999074
750,1.000660
750,1.001799
750,0.999558
750,1.001094
750,1.002066
750,1.001008
750,0.997761
750,1.001614
750,1.000525
750,0.999824
750,1.000252
750,1.002086
750,0.997081
750,1.003040
750,0.999430
750,1.000434
750,1.000168
750,0.997885
750,0.998548
750,1.000308
750,1.003013
750,1.002587
750,0.995321
750,1.002189
750,1.000602
750,1.000429
750,1.002146
750,1.002823
750,1.001158
750,1.000460
750,1.001150
750,0.996591
750,1.000069
750,0.998598
750,1.001493
750,1.000134
750,1.000745
750,1.003902
750,1.000110
750,1.000508
750,1.001476
750,0.999204
750,1.000131
750,0.996273
750,0.999834
750,1.001037
750,1.001161
750,1.000390
750,1.002512
750,1.003886
750,0.998658
750,1.001640
750,0.998756
750,0.998226
750,1.001473
750,0.999807
750,1.002858
750,1.000699
750,1.001102
750,0.999342
750,1.002239
750,1.000402
750,0.999968
750,1.000260
750,1.000797
750,0.999754
750,1.001851
750,0.997672
750,1.000248
750,1.001584
750,1.000641
750,1.001359
750,0.999902
750,1.004549
750,0.999905
750,1.001298
750,1.000504
750,0.999909
750,0.999827
750,1.000818
750,0.997032
750,1.001076
750,1.001260
750,1.001509
750,0.997826
750,1.002205
750,1.000942
750,1.002424
750,0.997384
750,0.999086
750,0.999191
750,1.001615
750,0.999761
750,0.998503
750,1.002377
750,0.999990
750,0.998602
750,1.000998
750,0.998993
750,0.999583
750,0.999471
750,0.996093
750,0.999676
750,0.999283
750,1.001725
750,0.999790
750,1.001341
750,1.000484
750,0.999805
750,0.997949
750,1.001015
750,1.003741
750,1.001010
750,0.996190
750,0.999990
750,1.001045
750,1.001547
750,0.997612
750,0.997759
750,1.001130
750,1.003836
750,1.001138
750,1.003972
750,0.999305
750,0.999581
750,1.001336
750,1.002095
750,0.999883
750,0.999173
750,0.997250
750,1.001248
750,0.998962
750,1.003582
750,1.000045
750,0.999224
750,0.998539
750,0.999975
750,1.000164
750,0.998868
750,0.999610
750,0.998151
750,0.999182
750,1.001482
750,1.003512
750,0.998639
750,0.998672
750,1.000966
750,0.999659
750,1.000295
750,1.002133
750,1.000074
750,1.001266
750,0.997565
750,1.002466
750,0.996709
750,1.001163
750,1.002327
750,0.996968
750,1.000308
750,1.001975
750,0.997822
750,1.001528
750,1.001106
750,1.002936
750,0.997825
750,1.000317
750,0.997599
750,0.999187
750,1.003037
750,0.997896
750,0.997699
750,1.000983
750,1.002360
750,1.002825
750,1.000461
750,1.001550
750,1.003695
750,1.001065
750,1.005144
750,0.997253
750,0.999460
750,1.000688
750,0.998985
750,1.001901
750,1.000811
750,1.000508
750,1.001073
750,1.002260
750,0.999142
750,1.000424
750,0.999195
750,0.998687
750,0.999708
750,0.998753
750,0.996969
750,1.000878
750,0.996833
