time,x1,p1,x2,p2
7.785000,0.069198,-1.001512,0.068428,-0.997622
7.786000,0.068197,-1.001582,0.067430,-0.997690
7.787000,0.067195,-1.001650,0.066432,-0.997758
7.788000,0.066194,-1.001717,0.065435,-0.997824
7.789000,0.065192,-1.001783,0.064437,-0.997890
7.790000,0.064190,-1.001848,0.063439,-0.997954
7.791000,0.063188,-1.001913,0.062441,-0.998017
7.792000,0.062186,-1.001976,0.061443,-0.998080
7.793000,0.061184,-1.002038,0.060444,-0.998141
7.794000,0.060182,-1.002099,0.059446,-0.998202
7.795000,0.059180,-1.002159,0.058448,-0.998261
7.796000,0.058178,-1.002218,0.057450,-0.998320
7.797000,0.057176,-1.002277,0.056451,-0.998377
7.798000,0.056174,-1.002334,0.055453,-0.998434
7.799000,0.055171,-1.002390,0.054454,-0.998489
7.800000,0.054169,-1.002445,0.053456,-0.998543
7.801000,0.053166,-1.002499,0.052457,-0.998597
7.802000,0.052164,-1.002552,0.051459,-0.998649
7.803000,0.051161,-1.002605,0.050460,-0.998701
7.804000,0.050159,-1.002656,0.049461,-0.998751
7.805000,0.049156,-1.002706,0.048462,-0.998801
7.806000,0.048153,-1.002755,0.047463,-0.998849
7.807000,0.047151,-1.002803,0.046465,-0.998897
7.808000,0.046148,-1.002850,0.045466,-0.998943
7.809000,0.045145,-1.002897,0.044467,-0.998989
7.810000,0.044142,-1.002942,0.043468,-0.999033
7.811000,0.043139,-1.002986,0.042469,-0.999077
7.812000,0.042136,-1.003029,0.041469,-0.999119
7.813000,0.041133,-1.003071,0.040470,-0.999161
7.814000,0.040130,-1.003112,0.039471,-0.999201
7.815000,0.039127,-1.003152,0.038472,-0.999240
7.816000,0.038124,-1.003192,0.037473,-0.999279
7.817000,0.037121,-1.003230,0.036473,-0.999316
7.818000,0.036117,-1.003267,0.035474,-0.999353
7.819000,0.035114,-1.003303,0.034474,-0.999388
7.820000,0.034111,-1.003338,0.033475,-0.999423
7.821000,0.033107,-1.003372,0.032476,-0.999456
7.822000,0.032104,-1.003405,0.031476,-0.999489
7.823000,0.031101,-1.003437,0.030477,-0.999520
7.824000,0.030097,-1.003468,0.029477,-0.999551
7.825000,0.029094,-1.003499,0.028477,-0.999580
7.826000,0.028090,-1.003528,0.027478,-0.999609
7.827000,0.027087,-1.003556,0.026478,-0.999636
7.828000,0.026083,-1.003583,0.025479,-0.999663
7.829000,0.025080,-1.003609,0.024479,-0.999688
7.830000,0.024076,-1.003634,0.023479,-0.999713
7.831000,0.023072,-1.003658,0.022479,-0.999736
7.832000,0.022069,-1.003681,0.021480,-0.999759
7.833000,0.021065,-1.003703,0.020480,-0.999780
7.834000,0.020061,-1.003724,0.019480,-0.999801
7.835000,0.019058,-1.003744,0.018480,-0.999820
7.836000,0.018054,-1.003763,0.017480,-0.999838
7.837000,0.017050,-1.003781,0.016481,-0.999856
7.838000,0.016046,-1.003798,0.015481,-0.999872
7.839000,0.015043,-1.003814,0.014481,-0.999888
7.840000,0.014039,-1.003830,0.013481,-0.999902
7.841000,0.013035,-1.003844,0.012481,-0.999916
7.842000,0.012031,-1.003857,0.011481,-0.999928
7.843000,0.011027,-1.003869,0.010481,-0.999940
7.844000,0.010023,-1.003880,0.009481,-0.999950
7.845000,0.009019,-1.003890,0.008481,-0.999960
7.846000,0.008016,-1.003899,0.007481,-0.999968
7.847000,0.007012,-1.003907,0.006481,-0.999976
7.848000,0.006008,-1.003914,0.005481,-0.999982
7.849000,0.005004,-1.003920,0.004481,-0.999988
7.850000,0.004000,-1.003925,0.003481,-0.999992
7.851000,0.002996,-1.003929,0.002481,-0.999996
7.852000,0.001992,-1.003932,0.001481,-0.999998
7.853000,0.000988,-1.003934,0.000481,-1.000000
7.854000,-0.000016,-1.003935,-0.000519,-1.000000
7.855000,-0.001020,-1.003935,-0.001519,-1.000000
7.856000,-0.002024,-1.003934,-0.002519,-0.999998
7.857000,-0.003028,-1.003932,-0.003519,-0.999996
7.858000,-0.004032,-1.003929,-0.004519,-0.999992
7.859000,-0.005035,-1.003925,-0.005519,-0.999988
7.860000,-0.006039,-1.003920,-0.006519,-0.999982
7.861000,-0.007043,-1.003914,-0.007519,-0.999975
7.862000,-0.008047,-1.003906,-0.008519,-0.999968
7.863000,-0.009051,-1.003898,-0.009519,-0.999959
7.864000,-0.010055,-1.003889,-0.010519,-0.999950
7.865000,-0.011059,-1.003879,-0.011518,-0.999939
7.866000,-0.012063,-1.003868,-0.012518,-0.999928
7.867000,-0.013067,-1.003856,-0.013518,-0.999915
7.868000,-0.014071,-1.003843,-0.014518,-0.999902
7.869000,-0.015074,-1.003829,-0.015518,-0.999887
7.870000,-0.016078,-1.003814,-0.016518,-0.999872
7.871000,-0.017082,-1.003798,-0.017518,-0.999855
7.872000,-0.018086,-1.003781,-0.018518,-0.999838
7.873000,-0.019090,-1.003763,-0.019517,-0.999819
7.874000,-0.020093,-1.003744,-0.020517,-0.999800
7.875000,-0.021097,-1.003724,-0.021517,-0.999779
7.876000,-0.022101,-1.003702,-0.022517,-0.999758
7.877000,-0.023105,-1.003680,-0.023517,-0.999735
7.878000,-0.024108,-1.003657,-0.024516,-0.999712
7.879000,-0.025112,-1.003633,-0.025516,-0.999687
7.880000,-0.026115,-1.003608,-0.026516,-0.999662
7.881000,-0.027119,-1.003582,-0.027515,-0.999635
7.882000,-0.028123,-1.003555,-0.028515,-0.999608
7.883000,-0.029126,-1.003527,-0.029514,-0.999579
7.884000,-0.030130,-1.003498,-0.030514,-0.999550
7.885000,-0.031133,-1.003467,-0.031513,-0.999519
7.886000,-0.032137,-1.003436,-0.032513,-0.999488
7.887000,-0.033140,-1.003404,-0.033512,-0.999455
7.888000,-0.034144,-1.003371,-0.034512,-0.999422
7.889000,-0.035147,-1.003337,-0.035511,-0.999387
7.890000,-0.036150,-1.003302,-0.036511,-0.999352
7.891000,-0.037154,-1.003266,-0.037510,-0.999315
7.892000,-0.038157,-1.003228,-0.038509,-0.999278
7.893000,-0.039160,-1.003190,-0.039508,-0.999239
7.894000,-0.040163,-1.003151,-0.040508,-0.999199
7.895000,-0.041166,-1.003111,-0.041507,-0.999159
7.896000,-0.042170,-1.003070,-0.042506,-0.999117
7.897000,-0.043173,-1.003028,-0.043505,-0.999075
7.898000,-0.044176,-1.002984,-0.044504,-0.999031
7.899000,-0.045179,-1.002940,-0.045503,-0.998987
7.900000,-0.046182,-1.002895,-0.046502,-0.998941
7.901000,-0.047184,-1.002849,-0.047501,-0.998895
7.902000,-0.048187,-1.002802,-0.048500,-0.998847
7.903000,-0.049190,-1.002754,-0.049498,-0.998799
7.904000,-0.050193,-1.002704,-0.050497,-0.998749
7.905000,-0.051196,-1.002654,-0.051496,-0.998699
7.906000,-0.052198,-1.002603,-0.052495,-0.998647
7.907000,-0.053201,-1.002551,-0.053493,-0.998595
7.908000,-0.054203,-1.002498,-0.054492,-0.998541
7.909000,-0.055206,-1.002443,-0.055490,-0.998487
7.910000,-0.056208,-1.002388,-0.056489,-0.998431
7.911000,-0.057211,-1.002332,-0.057487,-0.998375
7.912000,-0.058213,-1.002275,-0.058485,-0.998318
7.913000,-0.059215,-1.002217,-0.059484,-0.998259
7.914000,-0.060218,-1.002157,-0.060482,-0.998200
7.915000,-0.061220,-1.002097,-0.061480,-0.998139
7.916000,-0.062222,-1.002036,-0.062478,-0.998078
7.917000,-0.063224,-1.001974,-0.063476,-0.998015
7.918000,-0.064226,-1.001910,-0.064474,-0.997952
7.919000,-0.065228,-1.001846,-0.065472,-0.997887
7.920000,-0.066230,-1.001781,-0.066470,-0.997822
7.921000,-0.067231,-1.001715,-0.067467,-0.997755
7.922000,-0.068233,-1.001647,-0.068465,-0.997688
7.923000,-0.069235,-1.001579,-0.069463,-0.997619
7.924000,-0.070236,-1.001510,-0.070460,-0.997550
7.925000,-0.071238,-1.001440,-0.071458,-0.997479
7.926000,-0.072239,-1.001369,-0.072455,-0.997408
7.927000,-0.073241,-1.001296,-0.073452,-0.997335
7.928000,-0.074242,-1.001223,-0.074450,-0.997262
7.929000,-0.075243,-1.001149,-0.075447,-0.997188
7.930000,-0.076244,-1.001074,-0.076444,-0.997112
7.931000,-0.077245,-1.000997,-0.077441,-0.997036
7.932000,-0.078246,-1.000920,-0.078438,-0.996958
7.933000,-0.079247,-1.000842,-0.079435,-0.996880
7.934000,-0.080248,-1.000763,-0.080432,-0.996800
7.935000,-0.081249,-1.000682,-0.081428,-0.996720
7.936000,-0.082250,-1.000601,-0.082425,-0.996638
7.937000,-0.083250,-1.000519,-0.083422,-0.996556
7.938000,-0.084251,-1.000436,-0.084418,-0.996473
7.939000,-0.085251,-1.000351,-0.085415,-0.996388
7.940000,-0.086251,-1.000266,-0.086411,-0.996303
7.941000,-0.087252,-1.000180,-0.087407,-0.996216
7.942000,-0.088252,-1.000093,-0.088403,-0.996129
7.943000,-0.089252,-1.000004,-0.089399,-0.996041
7.944000,-0.090252,-0.999915,-0.090395,-0.995951
7.945000,-0.091252,-0.999825,-0.091391,-0.995861
7.946000,-0.092252,-0.999734,-0.092387,-0.995769
7.947000,-0.093251,-0.999641,-0.093382,-0.995677
7.948000,-0.094251,-0.999548,-0.094378,-0.995584
7.949000,-0.095251,-0.999454,-0.095374,-0.995489
7.950000,-0.096250,-0.999359,-0.096369,-0.995394
7.951000,-0.097249,-0.999262,-0.097364,-0.995298
7.952000,-0.098249,-0.999165,-0.098359,-0.995200
7.953000,-0.099248,-0.999067,-0.099355,-0.995102
7.954000,-0.100247,-0.998968,-0.100350,-0.995002
7.955000,-0.101246,-0.998867,-0.101344,-0.994902
7.956000,-0.102245,-0.998766,-0.102339,-0.994801
7.957000,-0.103244,-0.998664,-0.103334,-0.994698
7.958000,-0.104242,-0.998561,-0.104329,-0.994595
7.959000,-0.105241,-0.998456,-0.105323,-0.994491
7.960000,-0.106239,-0.998351,-0.106317,-0.994385
7.961000,-0.107238,-0.998245,-0.107312,-0.994279
7.962000,-0.108236,-0.998138,-0.108306,-0.994172
7.963000,-0.109234,-0.998029,-0.109300,-0.994063
7.964000,-0.110232,-0.997920,-0.110294,-0.993954
7.965000,-0.111230,-0.997810,-0.111288,-0.993844
7.966000,-0.112228,-0.997699,-0.112281,-0.993733
7.967000,-0.113225,-0.997586,-0.113275,-0.993620
7.968000,-0.114223,-0.997473,-0.114269,-0.993507
7.969000,-0.115220,-0.997359,-0.115262,-0.993393
7.970000,-0.116218,-0.997244,-0.116255,-0.993278
7.971000,-0.117215,-0.997128,-0.117248,-0.993161
7.972000,-0.118212,-0.997010,-0.118241,-0.993044
7.973000,-0.119209,-0.996892,-0.119234,-0.992926
7.974000,-0.120206,-0.996773,-0.120227,-0.992807
7.975000,-0.121203,-0.996653,-0.121220,-0.992686
7.976000,-0.122200,-0.996532,-0.122212,-0.992565
7.977000,-0.123196,-0.996409,-0.123205,-0.992443
7.978000,-0.124192,-0.996286,-0.124197,-0.992320
7.979000,-0.125189,-0.996162,-0.125189,-0.992195
7.980000,-0.126185,-0.996037,-0.126181,-0.992070
7.981000,-0.127181,-0.995911,-0.127173,-0.991944
7.982000,-0.128177,-0.995783,-0.128165,-0.991817
7.983000,-0.129173,-0.995655,-0.129157,-0.991689
7.984000,-0.130168,-0.995526,-0.130148,-0.991560
7.985000,-0.131164,-0.995396,-0.131140,-0.991429
7.986000,-0.132159,-0.995265,-0.132131,-0.991298
7.987000,-0.133154,-0.995133,-0.133122,-0.991166
7.988000,-0.134150,-0.994999,-0.134113,-0.991033
7.989000,-0.135145,-0.994865,-0.135104,-0.990899
7.990000,-0.136139,-0.994730,-0.136095,-0.990764
7.991000,-0.137134,-0.994594,-0.137086,-0.990628
7.992000,-0.138129,-0.994457,-0.138076,-0.990491
7.993000,-0.139123,-0.994319,-0.139067,-0.990353
7.994000,-0.140118,-0.994180,-0.140057,-0.990214
7.995000,-0.141112,-0.994039,-0.141047,-0.990073
7.996000,-0.142106,-0.993898,-0.142037,-0.989932
7.997000,-0.143100,-0.993756,-0.143027,-0.989790
7.998000,-0.144093,-0.993613,-0.144016,-0.989647
7.999000,-0.145087,-0.993469,-0.145006,-0.989503
8.000000,-0.146081,-0.993324,-0.145995,-0.989358
8.001000,-0.147074,-0.993178,-0.146984,-0.989212
8.002000,-0.148067,-0.993031,-0.147973,-0.989065
8.003000,-0.149060,-0.992883,-0.148962,-0.988917
8.004000,-0.150053,-0.992734,-0.149951,-0.988768
8.005000,-0.151046,-0.992584,-0.150940,-0.988618
8.006000,-0.152038,-0.992433,-0.151928,-0.988468
8.007000,-0.153031,-0.992281,-0.152916,-0.988316
8.008000,-0.154023,-0.992128,-0.153905,-0.988163
8.009000,-0.155015,-0.991974,-0.154893,-0.988009
8.010000,-0.156007,-0.991819,-0.155880,-0.987854
8.011000,-0.156999,-0.991662,-0.156868,-0.987698
8.012000,-0.157991,-0.991505,-0.157856,-0.987541
8.013000,-0.158982,-0.991348,-0.158843,-0.987383
8.014000,-0.159973,-0.991189,-0.159830,-0.987224
8.015000,-0.160965,-0.991029,-0.160817,-0.987065
8.016000,-0.161956,-0.990868,-0.161804,-0.986904
8.017000,-0.162947,-0.990706,-0.162791,-0.986742
8.018000,-0.163937,-0.990543,-0.163778,-0.986579
8.019000,-0.164928,-0.990379,-0.164764,-0.986415
8.020000,-0.165918,-0.990214,-0.165750,-0.986251
8.021000,-0.166908,-0.990048,-0.166736,-0.986085
8.022000,-0.167898,-0.989881,-0.167722,-0.985918
8.023000,-0.168888,-0.989713,-0.168708,-0.985750
8.024000,-0.169878,-0.989544,-0.169694,-0.985582
8.025000,-0.170868,-0.989374,-0.170679,-0.985412
8.026000,-0.171857,-0.989203,-0.171664,-0.985241
8.027000,-0.172846,-0.989032,-0.172649,-0.985070
8.028000,-0.173835,-0.988859,-0.173634,-0.984897
8.029000,-0.174824,-0.988685,-0.174619,-0.984723
8.030000,-0.175813,-0.988510,-0.175603,-0.984549
8.031000,-0.176801,-0.988334,-0.176588,-0.984373
8.032000,-0.177790,-0.988157,-0.177572,-0.984197
8.033000,-0.178778,-0.987980,-0.178556,-0.984019
8.034000,-0.179766,-0.987801,-0.179540,-0.983840
8.035000,-0.180753,-0.987621,-0.180524,-0.983661
8.036000,-0.181741,-0.987440,-0.181507,-0.983480
8.037000,-0.182729,-0.987259,-0.182490,-0.983299
8.038000,-0.183716,-0.987076,-0.183473,-0.983116
8.039000,-0.184703,-0.986892,-0.184456,-0.982933
8.040000,-0.185690,-0.986708,-0.185439,-0.982748
8.041000,-0.186676,-0.986522,-0.186422,-0.982563
8.042000,-0.187663,-0.986335,-0.187404,-0.982377
8.043000,-0.188649,-0.986147,-0.188386,-0.982189
8.044000,-0.189635,-0.985959,-0.189368,-0.982001
8.045000,-0.190621,-0.985769,-0.190350,-0.981811
8.046000,-0.191607,-0.985579,-0.191332,-0.981621
8.047000,-0.192593,-0.985387,-0.192313,-0.981430
8.048000,-0.193578,-0.985194,-0.193294,-0.981237
8.049000,-0.194563,-0.985001,-0.194275,-0.981044
8.050000,-0.195548,-0.984806,-0.195256,-0.980850
8.051000,-0.196533,-0.984611,-0.196237,-0.980655
8.052000,-0.197518,-0.984414,-0.197217,-0.980458
8.053000,-0.198502,-0.984217,-0.198198,-0.980261
8.054000,-0.199486,-0.984018,-0.199178,-0.980063
8.055000,-0.200470,-0.983819,-0.200158,-0.979864
8.056000,-0.201454,-0.983618,-0.201137,-0.979664
8.057000,-0.202438,-0.983417,-0.202117,-0.979463
8.058000,-0.203421,-0.983214,-0.203096,-0.979260
8.059000,-0.204405,-0.983011,-0.204075,-0.979057
8.060000,-0.205388,-0.982806,-0.205054,-0.978853
8.061000,-0.206370,-0.982601,-0.206033,-0.978648
8.062000,-0.207353,-0.982395,-0.207011,-0.978442
8.063000,-0.208335,-0.982187,-0.207989,-0.978235
8.064000,-0.209318,-0.981979,-0.208967,-0.978027
8.065000,-0.210299,-0.981770,-0.209945,-0.977818
8.066000,-0.211281,-0.981559,-0.210923,-0.977608
8.067000,-0.212263,-0.981348,-0.211900,-0.977397
8.068000,-0.213244,-0.981136,-0.212877,-0.977185
8.069000,-0.214225,-0.980923,-0.213854,-0.976973
8.070000,-0.215206,-0.980708,-0.214831,-0.976759
8.071000,-0.216187,-0.980493,-0.215807,-0.976544
8.072000,-0.217167,-0.980277,-0.216784,-0.976328
8.073000,-0.218148,-0.980060,-0.217760,-0.976111
8.074000,-0.219128,-0.979842,-0.218736,-0.975893
8.075000,-0.220108,-0.979623,-0.219711,-0.975675
8.076000,-0.221087,-0.979402,-0.220687,-0.975455
8.077000,-0.222067,-0.979181,-0.221662,-0.975234
8.078000,-0.223046,-0.978959,-0.222637,-0.975013
8.079000,-0.224025,-0.978736,-0.223612,-0.974790
8.080000,-0.225003,-0.978512,-0.224587,-0.974566
8.081000,-0.225982,-0.978287,-0.225561,-0.974342
8.082000,-0.226960,-0.978061,-0.226535,-0.974116
8.083000,-0.227938,-0.977834,-0.227509,-0.973890
8.084000,-0.228916,-0.977606,-0.228483,-0.973662
8.085000,-0.229894,-0.977377,-0.229456,-0.973434
8.086000,-0.230871,-0.977148,-0.230429,-0.973204
8.087000,-0.231848,-0.976917,-0.231402,-0.972974
8.088000,-0.232825,-0.976685,-0.232375,-0.972742
8.089000,-0.233802,-0.976452,-0.233347,-0.972510
8.090000,-0.234778,-0.976218,-0.234320,-0.972277
8.091000,-0.235755,-0.975983,-0.235292,-0.972042
8.092000,-0.236731,-0.975748,-0.236264,-0.971807
8.093000,-0.237706,-0.975511,-0.237235,-0.971571
8.094000,-0.238682,-0.975273,-0.238206,-0.971334
8.095000,-0.239657,-0.975035,-0.239178,-0.971095
8.096000,-0.240632,-0.974795,-0.240148,-0.970856
8.097000,-0.241607,-0.974554,-0.241119,-0.970616
8.098000,-0.242581,-0.974313,-0.242089,-0.970375
8.099000,-0.243556,-0.974070,-0.243060,-0.970133
8.100000,-0.244530,-0.973826,-0.244029,-0.969890
8.101000,-0.245504,-0.973582,-0.244999,-0.969646
8.102000,-0.246477,-0.973336,-0.245968,-0.969401
8.103000,-0.247451,-0.973090,-0.246938,-0.969155
8.104000,-0.248424,-0.972843,-0.247907,-0.968908
8.105000,-0.249397,-0.972594,-0.248875,-0.968660
8.106000,-0.250369,-0.972345,-0.249844,-0.968411
8.107000,-0.251341,-0.972094,-0.250812,-0.968161
8.108000,-0.252314,-0.971843,-0.251780,-0.967910
8.109000,-0.253285,-0.971591,-0.252747,-0.967659
8.110000,-0.254257,-0.971337,-0.253715,-0.967406
8.111000,-0.255228,-0.971083,-0.254682,-0.967152
8.112000,-0.256199,-0.970828,-0.255649,-0.966898
8.113000,-0.257170,-0.970572,-0.256615,-0.966642
8.114000,-0.258141,-0.970315,-0.257582,-0.966385
8.115000,-0.259111,-0.970056,-0.258548,-0.966128
8.116000,-0.260081,-0.969797,-0.259514,-0.965869
8.117000,-0.261051,-0.969537,-0.260479,-0.965610
8.118000,-0.262021,-0.969276,-0.261445,-0.965349
8.119000,-0.262990,-0.969014,-0.262410,-0.965088
8.120000,-0.263959,-0.968751,-0.263375,-0.964825
8.121000,-0.264928,-0.968487,-0.264339,-0.964562
8.122000,-0.265896,-0.968222,-0.265304,-0.964298
8.123000,-0.266864,-0.967956,-0.266268,-0.964032
8.124000,-0.267832,-0.967689,-0.267231,-0.963766
8.125000,-0.268800,-0.967422,-0.268195,-0.963499
8.126000,-0.269767,-0.967153,-0.269158,-0.963231
8.127000,-0.270735,-0.966883,-0.270121,-0.962961
8.128000,-0.271701,-0.966612,-0.271084,-0.962691
8.129000,-0.272668,-0.966341,-0.272046,-0.962420
8.130000,-0.273634,-0.966068,-0.273008,-0.962148
8.131000,-0.274600,-0.965794,-0.273970,-0.961875
8.132000,-0.275566,-0.965520,-0.274932,-0.961601
8.133000,-0.276532,-0.965244,-0.275893,-0.961326
8.134000,-0.277497,-0.964968,-0.276854,-0.961050
8.135000,-0.278462,-0.964690,-0.277815,-0.960774
8.136000,-0.279427,-0.964412,-0.278775,-0.960496
8.137000,-0.280391,-0.964132,-0.279736,-0.960217
8.138000,-0.281355,-0.963852,-0.280696,-0.959937
8.139000,-0.282319,-0.963571,-0.281655,-0.959657
8.140000,-0.283283,-0.963288,-0.282615,-0.959375
8.141000,-0.284246,-0.963005,-0.283574,-0.959092
8.142000,-0.285209,-0.962721,-0.284533,-0.958809
8.143000,-0.286172,-0.962435,-0.285491,-0.958524
8.144000,-0.287134,-0.962149,-0.286449,-0.958239
8.145000,-0.288096,-0.961862,-0.287407,-0.957952
8.146000,-0.289058,-0.961574,-0.288365,-0.957665
8.147000,-0.290020,-0.961285,-0.289322,-0.957376
8.148000,-0.290981,-0.960995,-0.290279,-0.957087
8.149000,-0.291942,-0.960704,-0.291236,-0.956797
8.150000,-0.292903,-0.960412,-0.292193,-0.956506
8.151000,-0.293863,-0.960119,-0.293149,-0.956213
8.152000,-0.294823,-0.959825,-0.294105,-0.955920
8.153000,-0.295783,-0.959530,-0.295060,-0.955626
8.154000,-0.296743,-0.959235,-0.296016,-0.955331
8.155000,-0.297702,-0.958938,-0.296971,-0.955035
8.156000,-0.298661,-0.958640,-0.297926,-0.954738
8.157000,-0.299619,-0.958342,-0.298880,-0.954440
8.158000,-0.300578,-0.958042,-0.299834,-0.954141
8.159000,-0.301536,-0.957741,-0.300788,-0.953841
8.160000,-0.302493,-0.957440,-0.301741,-0.953541
8.161000,-0.303451,-0.957137,-0.302695,-0.953239
8.162000,-0.304408,-0.956834,-0.303648,-0.952936
8.163000,-0.305365,-0.956530,-0.304600,-0.952633
8.164000,-0.306321,-0.956224,-0.305553,-0.952328
8.165000,-0.307278,-0.955918,-0.306505,-0.952022
8.166000,-0.308234,-0.955611,-0.307456,-0.951716
8.167000,-0.309189,-0.955302,-0.308408,-0.951408
8.168000,-0.310144,-0.954993,-0.309359,-0.951100
8.169000,-0.311099,-0.954683,-0.310310,-0.950791
8.170000,-0.312054,-0.954372,-0.311260,-0.950480
8.171000,-0.313008,-0.954060,-0.312210,-0.950169
8.172000,-0.313963,-0.953747,-0.313160,-0.949857
8.173000,-0.314916,-0.953433,-0.314110,-0.949544
8.174000,-0.315870,-0.953118,-0.315059,-0.949230
8.175000,-0.316823,-0.952802,-0.316008,-0.948915
8.176000,-0.317776,-0.952485,-0.316956,-0.948599
8.177000,-0.318728,-0.952167,-0.317905,-0.948282
8.178000,-0.319680,-0.951849,-0.318853,-0.947964
8.179000,-0.320632,-0.951529,-0.319800,-0.947645
8.180000,-0.321584,-0.951208,-0.320748,-0.947325
8.181000,-0.322535,-0.950887,-0.321695,-0.947004
8.182000,-0.323486,-0.950564,-0.322641,-0.946683
8.183000,-0.324436,-0.950241,-0.323588,-0.946360
8.184000,-0.325387,-0.949916,-0.324534,-0.946036
8.185000,-0.326336,-0.949591,-0.325479,-0.945712
8.186000,-0.327286,-0.949265,-0.326425,-0.945386
8.187000,-0.328235,-0.948937,-0.327370,-0.945060
8.188000,-0.329184,-0.948609,-0.328315,-0.944733
8.189000,-0.330133,-0.948280,-0.329259,-0.944404
8.190000,-0.331081,-0.947950,-0.330203,-0.944075
8.191000,-0.332029,-0.947619,-0.331147,-0.943745
8.192000,-0.332977,-0.947287,-0.332090,-0.943414
8.193000,-0.333924,-0.946954,-0.333033,-0.943082
8.194000,-0.334871,-0.946620,-0.333976,-0.942749
8.195000,-0.335818,-0.946285,-0.334919,-0.942415
8.196000,-0.336764,-0.945949,-0.335861,-0.942080
8.197000,-0.337710,-0.945612,-0.336802,-0.941744
8.198000,-0.338655,-0.945275,-0.337744,-0.941407
8.199000,-0.339601,-0.944936,-0.338685,-0.941069
8.200000,-0.340546,-0.944596,-0.339626,-0.940731
8.201000,-0.341490,-0.944256,-0.340566,-0.940391
8.202000,-0.342435,-0.943914,-0.341506,-0.940050
8.203000,-0.343378,-0.943572,-0.342446,-0.939709
8.204000,-0.344322,-0.943229,-0.343385,-0.939366
8.205000,-0.345265,-0.942884,-0.344324,-0.939023
8.206000,-0.346208,-0.942539,-0.345263,-0.938679
8.207000,-0.347151,-0.942193,-0.346201,-0.938333
8.208000,-0.348093,-0.941846,-0.347139,-0.937987
8.209000,-0.349035,-0.941498,-0.348077,-0.937640
8.210000,-0.349976,-0.941148,-0.349014,-0.937292
8.211000,-0.350917,-0.940798,-0.349951,-0.936943
8.212000,-0.351858,-0.940448,-0.350888,-0.936593
8.213000,-0.352799,-0.940096,-0.351824,-0.936242
8.214000,-0.353739,-0.939743,-0.352760,-0.935890
8.215000,-0.354678,-0.939389,-0.353695,-0.935538
8.216000,-0.355618,-0.939035,-0.354630,-0.935184
8.217000,-0.356557,-0.938679,-0.355565,-0.934829
8.218000,-0.357496,-0.938322,-0.356500,-0.934474
8.219000,-0.358434,-0.937965,-0.357434,-0.934117
8.220000,-0.359372,-0.937606,-0.358368,-0.933760
8.221000,-0.360309,-0.937247,-0.359301,-0.933401
8.222000,-0.361247,-0.936887,-0.360234,-0.933042
8.223000,-0.362184,-0.936525,-0.361167,-0.932682
8.224000,-0.363120,-0.936163,-0.362099,-0.932321
8.225000,-0.364056,-0.935800,-0.363031,-0.931959
8.226000,-0.364992,-0.935436,-0.363963,-0.931596
8.227000,-0.365927,-0.935071,-0.364894,-0.931232
8.228000,-0.366863,-0.934705,-0.365825,-0.930867
8.229000,-0.367797,-0.934338,-0.366755,-0.930501
8.230000,-0.368732,-0.933971,-0.367685,-0.930134
8.231000,-0.369666,-0.933602,-0.368615,-0.929766
8.232000,-0.370599,-0.933232,-0.369544,-0.929398
8.233000,-0.371532,-0.932862,-0.370474,-0.929028
8.234000,-0.372465,-0.932490,-0.371402,-0.928658
8.235000,-0.373398,-0.932118,-0.372330,-0.928286
8.236000,-0.374330,-0.931744,-0.373258,-0.927914
8.237000,-0.375262,-0.931370,-0.374186,-0.927541
8.238000,-0.376193,-0.930995,-0.375113,-0.927167
8.239000,-0.377124,-0.930618,-0.376040,-0.926792
8.240000,-0.378055,-0.930241,-0.376966,-0.926415
8.241000,-0.378985,-0.929863,-0.377892,-0.926039
8.242000,-0.379915,-0.929484,-0.378818,-0.925661
8.243000,-0.380844,-0.929104,-0.379743,-0.925282
8.244000,-0.381773,-0.928723,-0.380668,-0.924902
8.245000,-0.382702,-0.928342,-0.381593,-0.924521
8.246000,-0.383630,-0.927959,-0.382517,-0.924140
8.247000,-0.384558,-0.927575,-0.383441,-0.923757
8.248000,-0.385486,-0.927191,-0.384364,-0.923374
8.249000,-0.386413,-0.926805,-0.385287,-0.922989
8.250000,-0.387340,-0.926419,-0.386210,-0.922604
8.251000,-0.388266,-0.926032,-0.387132,-0.922218
8.252000,-0.389192,-0.925643,-0.388054,-0.921831
8.253000,-0.390118,-0.925254,-0.388975,-0.921443
8.254000,-0.391043,-0.924864,-0.389896,-0.921054
8.255000,-0.391968,-0.924473,-0.390817,-0.920664
8.256000,-0.392893,-0.924081,-0.391737,-0.920273
8.257000,-0.393817,-0.923688,-0.392657,-0.919881
8.258000,-0.394740,-0.923294,-0.393576,-0.919489
8.259000,-0.395664,-0.922899,-0.394496,-0.919095
8.260000,-0.396587,-0.922504,-0.395414,-0.918701
8.261000,-0.397509,-0.922107,-0.396333,-0.918305
8.262000,-0.398431,-0.921710,-0.397250,-0.917909
8.263000,-0.399353,-0.921311,-0.398168,-0.917512
8.264000,-0.400274,-0.920912,-0.399085,-0.917113
8.265000,-0.401195,-0.920512,-0.400002,-0.916714
8.266000,-0.402116,-0.920110,-0.400918,-0.916314
8.267000,-0.403036,-0.919708,-0.401834,-0.915913
8.268000,-0.403955,-0.919305,-0.402749,-0.915512
8.269000,-0.404875,-0.918901,-0.403665,-0.915109
8.270000,-0.405794,-0.918497,-0.404579,-0.914705
8.271000,-0.406712,-0.918091,-0.405494,-0.914301
