22600,0.0129204,0.0159292,0.00530973,0.00106195,0.0079646,0.0122124,0.00300885,0.00336283,0.000530973,0.0150442
22700,0,0.0077533,0.0123348,0.00281938,0.0177974,0.00845815,0.0172687,0.00352423,0.000352423,0.00528634
22800,0.00385965,0.00315789,0.00614035,0.00929825,0.0114035,0.00947368,0.00508772,0.00912281,0.00526316,0.00631579
22900,0.0155459,0.0179913,0.00296943,0.00174672,0.0172926,0.00244541,0.000524017,0.0251528,0.00104803,0.0146725
23000,0.00921739,0.00417391,0.000173913,0.0208696,0.0146087,0.00173913,0.00973913,0.00469565,0.000347826,0.008
23100,0.00121212,0.00190476,0.0192208,0.0017316,0.0181818,0.0315152,0.0017316,0.00207792,0.0128139,0.00536797
23200,0.00482759,0.00362069,0.00155172,0.00413793,0.0134483,0.00672414,0.0162069,0.0037931,0.00844828,0.0210345
23300,0.00412017,0.000515021,0.0127039,0.00274678,0.00635193,0.00532189,0.0135622,0.00206009,0.00909871,0.00480687
23400,0.0176068,0.0147009,0.00957265,0.00153846,0.00598291,0.00564103,0.00649573,0.0186325,0.00205128,0.0102564
23500,0.00782979,0.0185532,0.00782979,0.0245106,0.0166809,0.0200851,0.019234,0.00731915,0.00987234,0.0102128
23600,0.00881356,0.000338983,0.0138983,0.0188136,0.0125424,0.00542373,0.0230508,0.00355932,0.00813559,0.0245763
23700,0.0187342,0.00135021,0.0102954,0.000506329,0.00101266,0.0168776,0.0141772,0.0151899,0.0106329,0.00776371
23800,0.00201681,0.00252101,0.00453782,0.00672269,0.0114286,0.00672269,0.0092437,0.000336134,0.00672269,0.000168067
23900,0.00753138,0.016569,0.00518828,0.00719665,0.0145607,0.0112134,0.00384937,0.0125523,0.0169038,0.001841
24000,0.011,0.00416667,0.0265,0.00533333,0.00383333,0.00433333,0.00116667,0.00766667,0.00883333,0.00483333
24100,0.00481328,0.020249,0.00813278,0.0162656,0.00829876,0.0121162,0.000165975,0.00149378,0.0033195,0
24200,0.00297521,0.000495868,0.000991736,0.00909091,0.00330579,0.0061157,0.0115702,0.00347107,0.00396694,0.022314
24300,0.00855967,0.0111934,0.00345679,0.011358,0.00592593,0.0197531,0.00395062,0,0.00592593,0.0133333
24400,0.00377049,0.0042623,0.00852459,0.0109836,0.00442623,0.00409836,0.00852459,0.00803279,0.00868852,0.0257377
24500,0.00342857,0.00146939,0.0133878,0.0155102,0.0084898,0.0207347,0.00946939,0.00457143,0.0181224,0.00832653
24600,0.0219512,0.0247154,0.00504065,0.00373984,0.00715447,0.022439,0.0165854,0.00813008,0.00097561,0.00682927
24700,0.0155466,0.00842105,0.00453441,0.0161943,0.0153846,0.00825911,0.00744939,0.00404858,0.00550607,0.00663968
24800,0.00645161,0.00564516,0.00419355,0.00677419,0.00435484,0.000806452,0.0117742,0.000967742,0.00112903,0.0185484
24900,0.002249,0.000160643,0.00064257,0.00738956,0.000803213,0.019759,0.000160643,0.0123695,0.00144578,0.0136546
25000,0.00064,0.00032,0.0152,0.00016,0.00272,0.0008,0.00048,0.02672,0.02208,0.01872
25100,0.000159363,0.0108367,0.00605578,0.0116335,0.00828685,0.0210359,0.0124303,0.00366534,0.00988048,0.000478088
25200,0.00412698,0.00714286,0.00031746,0.0115873,0.00714286,0.00047619,0.00968254,0.00730159,0.00587302,0.000793651
25300,0.00490119,0.000948617,0.0178656,0.0058498,0.0200791,0.00173913,0.00869565,0.00679842,0.00426877,0.00300395
25400,0.00141732,0.00598425,0.00661417,0.00897638,0.00346457,0.0103937,0.000629921,0.00992126,0.0096063,0.00566929
25500,0.00894118,0.00501961,0.00956863,0.00329412,0.0150588,0.00172549,0.0109804,0.00737255,0.0109804,0.000470588
25600,0.00421875,0.00203125,0.000625,0.000625,0.0015625,0.00703125,0.00515625,0.0254688,0.00390625,0.0103125
25700,0.0200778,0.00171206,0.00155642,0.00902724,0.014786,0.0088716,0.0018677,0.00124514,0.00871595,0.019144
25800,0.000155039,0.0151938,0.00666667,0.0114729,0.00310078,0.00511628,0.0142636,0.0027907,0.00821705,0.00899225
25900,0.0100386,0.0219305,0.00895753,0.0171429,0.00540541,0.0134363,0.000617761,0.000772201,0.00772201,0.0120463
26000,0.00692308,0.00784615,0.00507692,0.0129231,0.00353846,0.0166154,0.00230769,0.004,0.0292308,0.00630769
26100,0.00199234,0.0156322,0.0225287,0.00490421,0.00122605,0.0142529,0.0122605,0.0165517,0.0168582,0.0056705
26200,0.00503817,0.0141985,0.00320611,0.0207634,0.00122137,0.0122137,0.000305344,0.00519084,0.00473282,0.0070229
26300,0.00106464,0.00486692,0.0106464,0.00486692,0.00410646,0.00593156,0.00228137,0.0130798,0.00486692,0.00319392
26400,0.00742424,0.0125758,0.0136364,0.00833333,0.0289394,0.0165152,0.0139394,0.00348485,0.0168182,0.00409091
26500,0.00332075,0.010717,0.00377358,0.00860377,0.0090566,0.00467925,0.00135849,0.00769811,0.000754717,0.0140377
26600,0.00706767,0.00240602,0.00842105,0.00736842,0.00857143,0.0193985,0.00676692,0.00390977,0.00285714,0.0136842
26700,0.00329588,0.00224719,0.0127341,0.00374532,0.0109363,0.00374532,0.00209738,0.0308614,0.0109363,0.00419476
26800,0.0144776,0.00432836,0.0135821,0.00134328,0.0108955,0.018806,0.0120896,0.00462687,0.019403,0.0161194
26900,0.00565056,0.0228996,0.00773234,0.000892193,0.00356877,0.00743494,0.00282528,0.00460967,0.00936803,0.00133829
27000,0.00814815,0.0112593,0.00933333,0.0145185,0.00903704,0.00133333,0.0037037,0.0082963,0.00222222,0.00281481
27100,0.00295203,0.00826568,0.00250923,0.0137269,0.0258303,0.00413284,0.0122509,0.00723247,0.00324723,0.00870849
27200,0.00617647,0.0136765,0.0025,0.0141176,0.00441176,0.00661765,0.0025,0.0104412,0.00205882,0.0123529
27300,0.00234432,0.00527473,0.00527473,0.00175824,0.014652,0.00307692,0.000732601,0.00556777,0.00688645,0.0208059
27400,0.00437956,0.00131387,0.00364964,0.00262774,0.00481752,0.00583942,0.0122628,0.0119708,0.0147445,0.00569343
27500,0.0113455,0.00305455,0.00901818,0.00989091,0.00130909,0.0032,0.00552727,0.00305455,0.0016,0.00552727
27600,0.015942,0.00434783,0.00623188,0.0042029,0.00188406,0.00826087,0.0104348,0.012029,0.00623188,0.0117391
27700,0.00447653,0.0200722,0.000433213,0.00563177,0.0173285,0.00231047,0.0261372,0.00144404,0.0262816,0.00129964
27800,0.00964029,0.00589928,0.00776978,0.0138129,0.00820144,0.0128058,0.0116547,0.0047482,0.00258993,0.011223
27900,0.00731183,0.000860215,0.0123297,0.0018638,0.0172043,0.000860215,0.00587814,0.00702509,0.00473118,0.00344086
28000,0.025,0.00128571,0.00328571,0.006,0.0114286,0.0311429,0.009,0.008,0.00142857,0.00314286
28100,0.0058363,0.00540925,0.00412811,0.000854093,0.00270463,0.00882562,0.00569395,0.0129537,0.0142349,0.00782918
28200,0.02,0.00638298,0.00340426,0.00269504,0.00822695,0.00737589,0.00609929,0.00496454,0.00524823,0.00964539
28300,0.015265,0.00819788,0.00664311,0.00650177,0.0186572,0.0100353,0.0114488,0.010742,0.00904594,0.00805654
28400,0.00183099,0.00492958,0.00366197,0.00605634,0.00422535,0.0126761,0.02,0.0128169,0.00450704,0.0015493
28500,0.00870175,0.00378947,0.0152982,0.0112281,0.00477193,0.0102456,0.00547368,0.000701754,0.0122105,0.00196491
28600,0.00783217,0.00405594,0.00797203,0.00755245,0.00265734,0.0158042,0.00251748,0.00867133,0.000559441,0.00041958
28700,0.0183972,0.00780488,0.00780488,0.0178397,0.00264808,0.00278746,0.00320557,0.0121254,0.0122648,0.00878049
28800,0.00694444,0.000972222,0.0173611,0.00430556,0.00458333,0.00152778,0.00666667,0.0104167,0.00402778,0.0025
28900,0.00359862,0.00235294,0.0116263,0.0179931,0.0182699,0.0119031,0.00138408,0.00955017,0.00429066,0.00359862
29000,0.00937931,0.00358621,0.00717241,0.00206897,0.00427586,0.00455172,0,0.0186207,0.00110345,0.00248276
29100,0.00508591,0.00398625,0.00219931,0.00879725,0.00219931,0.00109966,0.0147079,0.00838488,0.00632302,0.0213058
29200,0.0154795,0.00383562,0.0127397,0.0128767,0.00945205,0,0.00383562,0.000684932,0.00205479,0.0126027
29300,0.0211604,0.0133788,0.0177474,0.0139249,0.00573379,0.00955631,0.00887372,0.000955631,0.00955631,0.00614334
29400,0.0234014,0.000680272,0.0197279,0.00122449,0.000408163,0.00639456,0.015102,0.00598639,0.012381,0.00285714
29500,0.00881356,0.00447458,0.0145085,0.0122034,0.00461017,0.00433898,0.00949153,0.00528814,0.0199322,0.00827119
29600,0.025,0.00648649,0.00486486,0.0121622,0.0148649,0.00324324,0.0171622,0.0168919,0.0144595,0.00283784
29700,0.00781145,0.0146801,0.00767677,0.00040404,0.0105051,0.00592593,0.00727273,0.00835017,0.0047138,0.00026936
29800,0.00536913,0.00161074,0.0202685,0.00563758,0.00134228,0.0181208,0.00885906,0.00161074,0.00268456,0.0185235
29900,0.00909699,0.0141806,0.00749164,0.00107023,0.0064214,0.00280936,0.00789298,0.00909699,0.000267559,0.00307692
30000,0.00413333,0.0229333,0.0024,0.0157333,0.0148,0.00853333,0.0008,0.00346667,0.00146667,0.00626667
30100,0.00265781,0.00730897,0.00292359,0.009701,0.0115615,0.00186047,0.00717608,0.0055814,0.0127575,0.000664452
30200,0.00291391,0.00529801,0.00688742,0.00331126,0.022649,0.000794702,0.00860927,0.00768212,0.00013245,0.00688742
30300,0.00435644,0.0194059,0.0289109,0.00264026,0.00541254,0.0138614,0.010165,0.0183498,0.0139934,0.000528053
30400,0.03,0.00421053,0.00605263,0.00131579,0.00381579,0.0135526,0.0125,0.0153947,0.00578947,0.00263158
30500,0.000393443,0.00432787,0.00904918,0.000393443,0.00603279,0.00170492,0.00288525,0.00183607,0.0200656,0.0194098
30600,0.00941176,0.0128105,0.000130719,0.00104575,0.0142484,0.00588235,0.0168627,0.00444444,0.00326797,0.0096732
30700,0.00260586,0.00169381,0.0112052,0.0037785,0.0057329,0.0171987,0.0112052,0.000521173,0.0100326,0.00547231
30800,0.00155844,0.00311688,0.00103896,0.00246753,0.00038961,0.00571429,0.00324675,0.0153247,0.00779221,0.00103896
30900,0.0117799,0.0160518,0.00776699,0.00401294,0.00957929,0.0010356,0.00763754,0.0124272,0.00012945,0.0010356
31000,0.00890323,0.00374194,0.00206452,0.000516129,0.0176774,0.00116129,0.0171613,0.00141935,0.00283871,0.00735484
31100,0.00475884,0.0126045,0.00450161,0.00617363,0.013119,0.00797428,0.0029582,0.00643087,0.00411576,0.0140193
31200,0.00461538,0.00717949,0.00807692,0.00769231,0.00461538,0.00141026,0.00128205,0.0187179,0.00307692,0.00653846
31300,0.000383387,0.0172524,0.0104792,0.00766773,0.0028115,0.00894569,0.00153355,0.0182748,0.00191693,0.00792332
31400,0.0133758,0.00522293,0.00318471,0.00356688,0.00917197,0.00624204,0.00433121,0.0149045,0.0205096,0.00636943
31500,0.00596825,0.00406349,0.0146032,0.00279365,0.00533333,0.00939683,0.00380952,0.00660317,0.00685714,0.00939683
31600,0.0174684,0.00696203,0.00189873,0.0102532,0.01,0.0127848,0.0117722,0.0078481,0.00746835,0.00189873
31700,0.000883281,0.00252366,0.010347,0.000504732,0.00353312,0.00630915,0.0044164,0.0164038,0.0066877,0.017918
31800,0.00226415,0.00515723,0.00591195,0.0113208,0.00113208,0.00377358,0.00566038,0.0208805,0.00641509,0.0133333
31900,0.00476489,0.00890282,0.015047,0.0046395,0.00539185,0.00526646,0.0061442,0.0112853,0.0183072,0.0015047
32000,0.0105,0.012875,0.027125,0.009875,0.0045,0.003125,0.010625,0.006875,0.011375,0.0175
32100,0.00448598,0.00448598,0.011215,0.0231776,0.0114642,0.00959502,0.0142056,0.000373832,0.0159502,0.0115888
32200,0.00944099,0.00968944,0.0238509,0.0147826,0.00944099,0.000869565,0.00335404,0.0042236,0.00757764,0.0136646
32300,0.0079257,0.00643963,0.00569659,0.0079257,0.00408669,0.00569659,0.00532508,0.00321981,0.000495356,0.0162229
32400,0.000864198,0.00506173,0.00271605,0.012716,0.00481481,0.000864198,0.0155556,0.0166667,0.00283951,0.00222222
32500,0.0145231,0.000123077,0.00972308,0.0270769,0.00701538,0.0016,0.00184615,0.00406154,0.000984615,0.00873846
32600,0.0158282,0.00220859,0,0.000736196,0.0107975,0.0177914,0.00552147,0.0110429,0.00245399,0.00858896
32700,0.00256881,0.0117431,0.00220183,0.00489297,0.00207951,0.0166361,0.00269113,0.0070948,0.0107645,0.00269113
32800,0.00621951,0.00926829,0.0178049,0.0153659,0.00256098,0.014878,0.00865854,0.00207317,0.00170732,0.00280488
32900,0.0100912,0.00571429,0.000486322,0.00145897,0.00133739,0.00425532,0.0155623,0.00231003,0.0110638,0.00693009
33000,0.00909091,0.00193939,0.00206061,0.00290909,0.00545455,0.0145455,0.00921212,0.0113939,0.00315152,0.0196364
33100,0.00773414,0.00870091,0.00338369,0.0123263,0.00809668,0.00507553,0.0169184,0.0166767,0.000845921,0.00422961
33200,0.00566265,0.00325301,0.013012,0.000120482,0.0198795,0.013253,0.010241,0.00831325,0.0086747,0.0013253
33300,0.0182583,0.018979,0.00816817,0.00720721,0.00852853,0.0136937,0.00588589,0.0163363,0.00864865,0.00504505
33400,0.00706587,0.0091018,0.00562874,0.00431138,0.000479042,0.00467066,0.0160479,0.00131737,0.00143713,0.000239521
33500,0.015403,0.00501493,0.000716418,0.00728358,0.00680597,0.00764179,0.00298507,0.00202985,0.00835821,0.000119403
33600,0.01,0.0140476,0.0027381,0.0133333,0.00214286,0.00547619,0.00714286,0.0108333,0.0215476,0.00107143
33700,0.00403561,0.00118694,0.00617211,0.0115134,0.00747774,0.00296736,0.010089,0.0084273,0.0117507,0.00272997
33800,0.000828402,0.0159763,0.00923077,0.00863905,0.000710059,0.0101775,0.0043787,0.00224852,0.00177515,0.0115976
33900,0.00625369,0.00294985,0.0105015,0.00778761,0.000353982,0.00542773,0.00731563,0.00212389,0.00283186,0.0113274
34000,0.00164706,0.000588235,0.000470588,0.0101176,0.002,0.00788235,0.008,0.00223529,0.00552941,0.0211765
34100,0.00645161,0.00328446,0.0150147,0.00492669,0.0121994,0.00609971,0.00480938,0.00410557,0.00656891,0.00269795
34200,0.00631579,0.00830409,0.00783626,0.00304094,0.000467836,0.00783626,0.00748538,0.00245614,0.00701754,0.00421053
34300,0.0218076,0.0025656,0.00186589,0.00268222,0.0038484,0.000816327,0.0102624,0.00361516,0.00163265,0.00408163
34400,0.00162791,0.00302326,0.00418605,0.000116279,0.00488372,0.0102326,0.000581395,0.00837209,0.0055814,0.0132558
34500,0.0212174,0.0066087,0.000463768,0.0131014,0.0211014,0.00973913,0.00765217,0.00150725,0.008,0.000115942
34600,0.0215029,0.00543353,0.00635838,0.00947977,0.00520231,0.00404624,0.0099422,0.00184971,0.00763006,0.00485549
34700,0.00161383,0.00092219,0.000576369,0.00610951,0.0213256,0.000461095,0.00518732,0.00414986,0.00956772,0.00126801
34800,0.015977,0.00183908,0.0109195,0.00402299,0.00413793,0.00701149,0.0037931,0.0104598,0.000229885,0.00931034
34900,0.00710602,0.00584527,0.0060745,0.00538682,0.00194842,0.00148997,0.0206304,0.00767908,0.00034384,0.00252149
35000,0.00205714,0.00422857,0.00742857,0.00274286,0.00914286,0.00902857,0.00228571,0.000571429,0.0064,0.00845714
35100,0.00581197,0.0190313,0.0147009,0.0211966,0.0159544,0.0116239,0.00843305,0.00923077,0.00592593,0.00809117
35200,0.00511364,0.00227273,0.00147727,0.0209091,0.00375,0.00636364,0.00295455,0.00431818,0.0118182,0.00602273
35300,0.00351275,0.0208499,0.00328612,0.0124646,0.0031728,0.0103116,0.00475921,0.00997167,0.0171105,0.0124646
35400,0.0116384,0.00225989,0.00576271,0.0079096,0.00836158,0.00474576,0.000112994,0.000338983,0.0144633,0.00949153
35500,0.0130704,0.00923944,0.00191549,0.000450704,0.00123944,0.00946479,0.00495775,0.00416901,0.0023662,0.00597183
35600,0.00146067,0.00168539,0.00101124,0.0041573,0.00696629,0.00438202,0.0111236,0.00449438,0.0142697,0.00202247
35700,0.00784314,0.00268908,0.00526611,0.0132213,0.00638655,0.00392157,0.00761905,0.0105322,0.00022409,0.0010084
35800,0.00581006,0.0155307,0.0111732,0.00312849,0.0157542,0.00413408,0.0049162,0.00659218,0.000670391,0.0052514
35900,0.0221727,0.00568245,0.00969359,0.00947075,0.00679666,0.00523677,0.00111421,0.00100279,0.0138162,0.00679666
36000,0.003,0.0121111,0.00344444,0.00166667,0.0184444,0.00244444,0.003,0.0167778,0.0135556,0.00688889
36100,0.00432133,0.00709141,0.0034349,0.0131856,0.00542936,0.00908587,0.00421053,0.00265928,0.00742382,0.0065374
36200,0.00309392,0.000994475,0.00508287,0.00209945,0.00707182,0.00165746,0.0176796,0.0102762,0.00552486,0.0185635
36300,0.00936639,0.000991736,0.0103581,0.00363636,0.00451791,0.0180716,0.00275482,0.00595041,0.0138843,0.00539945
36400,0.0138462,0.00538462,0.018022,0.0148352,0.0148352,0.0115385,0.00175824,0.00714286,0.00472527,0.00472527
36500,0.00821918,0.00273973,0.00635616,0.0106301,0.00153425,0.00909589,0.00164384,0.0163288,0.0126027,0.00208219
36600,0.00371585,0.00415301,0.0101639,0.010929,0.00546448,0.00622951,0.0161749,0.00743169,0.0285246,0.000874317
36700,0.0223433,0.00217984,0.0100272,0.0125341,0.00555858,0.000980926,0.0115531,0.00207084,0.00653951,0.0192916
36800,0.00630435,0.00956522,0.0098913,0.00836957,0.00565217,0.0152174,0.000652174,0.00402174,0.00119565,0.00217391
36900,0.00390244,0.0104065,0.0151762,0.0185366,0.0131165,0.0105149,0.000108401,0.0120325,0.00444444,0.00563686
37000,0.00627027,0.00648649,0.004,0.00789189,0.00756757,0.00302703,0.00637838,0.00367568,0.00908108,0.00475676
37100,0.00873315,0.00668464,0.0113208,0.00668464,0.00150943,0.00743935,0.0209164,0.00474394,0.0109973,0.000107817
37200,0.016129,0.0115054,0.00193548,0.00494624,0.00225806,0.00247312,0.0105376,0.0123656,0.0143011,0.00483871
37300,0.0089008,0.00289544,0.00268097,0.00782842,0.0130831,0.00718499,0.0159786,0.0108311,0.0200536,0.000107239
37400,0.00620321,0.00524064,0.00438503,0.0109091,0.0108021,0.00395722,0.00855615,0.00128342,0.00299465,0.00203209
37500,0.00725333,0.00586667,0.00576,0.00149333,0.0267733,0.0096,0.0184533,0.00138667,0.00544,0.00096
37600,0.00659574,0.00170213,0.00138298,0.00989362,0.0123404,0.00542553,0.00510638,0.00989362,0.00265957,0.0087234
37700,0.00562334,0.0130504,0.00785146,0.0176127,0.00477454,0.00424403,0.00816976,0.00562334,0.00212202,0.000848806
37800,0.0160847,0.0115344,0.00328042,0.00444444,0.0026455,0.00518519,0.00698413,0.00137566,0.00666667,0.0204233
37900,0.0098153,0.0100264,0.00200528,0.000316623,0.00253298,0.00316623,0.00337731,0.00316623,0.0123483,0.0151979
38000,0.00863158,0.00421053,0.00642105,0.00505263,0.0153684,0.00905263,0.00610526,0.000736842,0.00126316,0.00252632
38100,0.0132283,0.00136483,0.000209974,0.00419948,0.00188976,0.00871391,0.00388451,0.0108136,0.00619423,0.00125984
38200,0.0228272,0.0150785,0.012356,0.00272251,0.0114136,0.00157068,0,0.00314136,0.0034555,0.00418848
38300,0.00950392,0.00814621,0.005953,0.00114883,0.0073107,0.00720627,0.00208877,0.00073107,0.00814621,0.0091906
38400,0.0034375,0.0177083,0.003125,0.0114583,0.006875,0.00770833,0.00322917,0.00739583,0.00177083,0.00802083
38500,0.00935065,0.00664935,0.000831169,0.0136104,0.0143377,0,0.00290909,0.000207792,0.0111169,0.00685714
38600,0.00911917,0.0108808,0.0117098,0.00165803,0.00176166,0.0108808,0.00466321,0.00435233,0.00103627,0.00559585
38700,0.00837209,0.00568475,0.0073385,0.012093,0.00361757,0.00134367,0.00144703,0.00661499,0.00361757,0.00475452
38800,0.014433,0.00979381,0.000824742,0.00298969,0.00917526,0.00608247,0.0192784,0.0106186,0.0085567,0.0071134
38900,0.00123393,0.00678663,0.00627249,0.00843188,0.00287918,0.00884319,0.00658098,0.0120308,0.00102828,0.00133676
39000,0.0192821,0.00246154,0.00246154,0.0174359,0.00738462,0.00297436,0.00153846,0.00912821,0.00769231,0.00410256
39100,0.00102302,0.00286445,0.00511509,0.00675192,0.00746803,0.00531969,0.00265985,0.00685422,0.00214834,0.00511509
39200,0.00428571,0.0072449,0.00683673,0.0120408,0.0072449,0.00989796,0.00214286,0.00897959,0.00714286,0.00428571
39300,0.00234097,0.018117,0.00753181,0.00519084,0.00122137,0.00284987,0.000814249,0.00569975,0.0122137,0.0048855
39400,0.00324873,0.00619289,0.00304569,0.00192893,0.0122843,0.00121827,0.00467005,0.0177665,0.00964467,0.00680203
39500,0.00374684,0.0148861,0.00151899,0.0109367,0.00506329,0.0115443,0.00303797,0.00911392,0.0100253,0.0139747
39600,0.00767677,0.00111111,0.00222222,0.0121212,0.0210101,0.00777778,0.00787879,0.00676768,0.00030303,0.00626263
39700,0.0103778,0.00070529,0.00755668,0.00433249,0.0156171,0.00644836,0.0139043,0.00403023,0.00171285,0.00574307
39800,0.00934673,0.000100503,0.00130653,0.00462312,0.000502513,0.00241206,0.0107538,0.00964824,0.00562814,0.00271357
39900,0.00441103,0.00180451,0.0166416,0.00511278,0.00240602,0.00902256,0.0107268,0.00120301,0.0128321,0.0127318
40000,0.0033,0.0001,0.0038,0.0017,0.003,0.0025,0.0054,0.0095,0.0023,0.0015
40100,0.0103741,0.00428928,0.00458853,0.00309227,0.0086783,0.0148628,0.00239401,0.00598504,0.00947631,0.00438903
40200,0.00845771,0.00109453,0.000995025,0.00039801,0.0155224,0.0147264,0.02199,0.00159204,0.00208955,0.0116418
40300,0.00823821,0.00287841,0.00248139,0.00605459,0.00168734,0.00238213,0.00883375,0.00754342,0.00337469,0.00377171
40400,0.0019802,0.00405941,0.00158416,0.00435644,0.00019802,0.00049505,0.00732673,0.00277228,0.00346535,0.0090099
40500,0.000691358,0.00632099,0.0025679,0.00217284,0.00691358,0.0162963,0.0220247,0.000691358,0.0188642,0.00651852
40600,0.0178325,0.0136946,0.000394089,0.00581281,0.00453202,0.00926108,0.00433498,0.0105419,0.00610837,0.0140887
40700,0.00402948,0.00904177,0.000884521,0.00314496,0.002457,0.00501229,0.0100246,0.00972973,0.00746929,0.00186732
40800,0.00254902,0.00186275,0.00921569,0.00294118,0.00637255,0.00666667,0.0144118,0.00696078,0.00911765,0.000294118
40900,0.00850856,0.00528117,0.00606357,0.000586797,0.00723716,0.00811736,0.00107579,0.0136919,0.00293399,0.00166259
41000,0.00721951,0.0035122,0.004,0.00917073,0.0138537,0.0101463,0.012878,0.00107317,0.00439024,0.00946341
41100,0.00467153,0.00243309,0.003309,0.00515815,0.00963504,0.00486618,0.00243309,0.00321168,0.00583942,0.00729927
41200,0.00271845,0.011165,0.00718447,0.00514563,0.000485437,0.0100971,0.00281553,0.00669903,9.70874e-05,0.00242718
41300,0.0145278,0.00987893,0.00542373,0.000677966,0.00784504,0.00619855,0.00271186,0.00445521,0.0122034,0.00348668
41400,0.00396135,0.00309179,0.00338164,0.00666667,0.010628,0.00154589,0.00405797,0.000483092,0.00202899,0.00898551
41500,0.00106024,0.0114699,0.000289157,0.016,0.00481928,0.00703614,0.00125301,0.0059759,0.00192771,0.00520482
41600,0.00278846,0.0113462,0.00173077,0.00480769,0.00355769,0.00836538,0.0143269,0.00288462,0.00586538,0.00769231
41700,0.00278177,0.0192806,0.00652278,0.00172662,0.00565947,0.00776978,0.0104556,0.016307,0.00115108,0.002494
41800,0.00133971,0.00564593,0.00507177,0.0191388,0.0155024,0.00660287,0.00631579,0.00172249,0.00172249,0.00880383
41900,0.00410501,0.00362768,0.00152745,0.00305489,0.00859189,0.0130788,0.0027685,0.00801909,0.00687351,0.0245346
42000,0.00895238,0.00714286,0.00133333,0.0130476,0.0173333,0.00857143,0.00219048,0.0072381,0.00361905,0.0027619
42100,0.00313539,0.0016152,0.00228029,0.00294537,0.000190024,0.00123515,0.0102613,0.00342043,0.00921615,0.00627078
42200,0.00815166,0.00549763,0.00303318,0.00218009,0.0167773,0.0139336,0.00104265,0.00189573,0.011564,0.00255924
42300,0.00122931,0.00548463,0.000189125,0.00661939,0.00822695,0.0153191,0.0123877,0.00198582,0.00170213,0.00321513
42400,0.00650943,0.00584906,0.005,0.00924528,0.00679245,0.0154717,0.000849057,0.00367925,0.00179245,0.0045283
42500,0.000752941,0.00301176,0.00282353,0.00141176,0.00197647,0.0169412,0.00169412,0.00112941,0.0134588,0.00715294
42600,0.00694836,0.0085446,0.019061,0.000375587,0.00741784,0.00028169,0.0129577,0.0056338,0.00920188,0.00948357
42700,0.0160187,0.00440281,0.00131148,0.0012178,0.00899297,0.0133958,0.0133021,0.0064637,0.00496487,0.0138642
42800,0.0053271,0.0157944,0.00728972,0.0017757,0.00691589,0,0.0106542,0.00401869,0.0064486,0.000373832
42900,0.00708625,0.0132401,0.0027972,0.00559441,0.00932401,0.00317016,0.01669,0.00708625,0.0018648,0.00130536
43000,0.000186047,0.00055814,0.00632558,0.00576744,0.0155349,0.0012093,0.00902326,0.008,0.00893023,0.00344186
43100,0.00593968,0.0103016,0.0103016,0.00482599,0.00918794,0.00213457,0.0153132,0.00779582,0.0282135,0.00928074
43200,0.00240741,0.0101852,0.00351852,0.005,0.0214815,0.000925926,0.0124074,0.00712963,0.00416667,0.00675926
43300,0.00073903,0.00692841,0.0159815,0.00249423,0.00184758,0.0189376,0.0325173,0.0086836,0.00729792,0.0210624
43400,0.00718894,0.0137327,0.00184332,0.00820276,0.00294931,0.00184332,0.00986175,0.00894009,0.00552995,0.000645161
43500,0.00505747,0.00891954,0.00367816,0.00505747,0.0111264,0.00257471,0.00229885,0.00533333,0.0155402,0.00174713
43600,0.0142202,0.00412844,0.00605505,0.00321101,0.00330275,0.00908257,0.0108257,0.0112844,0.00183486,0.017156
43700,0.0242563,0.0019222,0.00677346,0.00723112,0.00494279,0.00320366,0.00787185,0.00558352,0.00576659,0.0161098
43800,0.0115068,0.000730594,0.00228311,0.00639269,0.00310502,0.00584475,0.00803653,0.0090411,0.00219178,0.00885845
43900,0.0118451,0.00528474,0.00218679,0.00318907,0.010205,0.00127563,0.00546697,0.00838269,0.00127563,0.017221
44000,0.001,0.0156364,0.00436364,0.00681818,0.00863636,0.00654545,0.0112727,0.0138182,0.00118182,0.00172727
44100,0.0093424,0.00417234,0.00888889,0.0132426,0.00444444,0.00208617,0.00136054,0.00598639,9.07029e-05,0.0206803
44200,0.00524887,0.0040724,0.00723982,0.000452489,0.00280543,0.0118552,0.00371041,0.00597285,0.0167421,0.00144796
44300,0.00731377,0.00171558,0.0068623,0.00243792,0.00316027,0.00577878,0.00451467,0.00027088,0.000902935,0.00487585
44400,0.0110811,0.0109009,0.00279279,0.00963964,0.00207207,0.00756757,0.00522523,0.00216216,0.00486486,0.00423423
44500,0.000808989,0.00107865,0.00674157,0.000988764,0.00692135,0.00521348,0.00197753,0.00692135,0.00880899,0.00359551
44600,0.00699552,0.0112108,0.00520179,0.000717489,0.000179372,0.000896861,0.0128251,0.00502242,0.00600897,0.0124664
44700,0.000536913,0.00447427,0.00241611,0.00724832,0.00715884,0.00536913,0.00769575,0.00733781,0.00286353,0.0106488
44800,0.00294643,0.000625,0.00339286,0.00410714,0.00651786,0.000892857,0.00151786,0.0144643,0.000625,0.000267857
44900,0.00347439,0.00293987,0.0117595,0.0150557,0.0138085,0.00365256,0.00721604,0.0074833,0.000445434,0.00320713
45000,0.0016,0.0128889,0.0189333,0.00524444,0.00408889,0.00844444,0.00408889,0.000622222,0.0048,0.0175111
